GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,respop72018
0100000US,,United States,310M400US31980,31980,"United States - Marion, IN Micro Area","Marion, IN Micro Area",70061,70063,69906,69614,69083,68850,68336,67486,66680,66282,65936
0100000US,,United States,310M400US32000,32000,"United States - Marion, NC Micro Area","Marion, NC Micro Area",44996,44996,45098,45051,45003,45031,45018,44976,44882,45164,45507
0100000US,,United States,310M400US32020,32020,"United States - Marion, OH Micro Area","Marion, OH Micro Area",66501,66501,66455,66587,66269,65959,65789,65382,65353,64941,65256
0100000US,,United States,310M400US32100,32100,"United States - Marquette, MI Micro Area","Marquette, MI Micro Area",67077,67071,67078,67448,67827,67773,67773,67319,66520,66565,66516
0100000US,,United States,310M400US32140,32140,"United States - Marshall, MN Micro Area","Marshall, MN Micro Area",25857,25857,25848,25825,25630,25720,25776,25837,26000,25953,25629
0100000US,,United States,310M400US32180,32180,"United States - Marshall, MO Micro Area","Marshall, MO Micro Area",23370,23370,23420,23402,23542,23356,23398,23212,23080,22924,22895
0100000US,,United States,310M400US32220,32220,"United States - Marshall, TX Micro Area","Marshall, TX Micro Area",65631,65644,65769,66345,66271,66288,66610,66710,66640,66540,66726
0100000US,,United States,310M400US32260,32260,"United States - Marshalltown, IA Micro Area","Marshalltown, IA Micro Area",40648,40648,40722,41013,41037,41007,40735,40364,40129,40148,39981
0100000US,,United States,310M400US32280,32280,"United States - Martin, TN Micro Area","Martin, TN Micro Area",35021,35015,35042,34854,34547,34145,33990,33847,33580,33296,33415
0100000US,,United States,310M400US32300,32300,"United States - Martinsville, VA Micro Area","Martinsville, VA Micro Area",67972,67996,67892,67135,66594,66159,65547,65189,64631,64219,63855
0100000US,,United States,310M400US32340,32340,"United States - Maryville, MO Micro Area","Maryville, MO Micro Area",23370,23370,23398,23426,23320,23148,22977,22609,22436,22408,22304
0100000US,,United States,310M400US32380,32380,"United States - Mason City, IA Micro Area","Mason City, IA Micro Area",51749,51742,51679,51526,51193,51016,50763,50485,50558,50458,50100
0100000US,,United States,310M400US32460,32460,"United States - Mayfield, KY Micro Area","Mayfield, KY Micro Area",37121,37129,37240,37598,37561,37400,37575,37230,37175,37173,37317
0100000US,,United States,310M400US32500,32500,"United States - Maysville, KY Micro Area","Maysville, KY Micro Area",17490,17490,17505,17548,17467,17331,17143,17066,17182,17225,17150
0100000US,,United States,310M400US32540,32540,"United States - McAlester, OK Micro Area","McAlester, OK Micro Area",45837,45837,45783,45696,45521,45254,44835,44711,44341,44145,43877
0100000US,,United States,310M400US32620,32620,"United States - McComb, MS Micro Area","McComb, MS Micro Area",53535,53535,53578,53571,53026,52799,52555,52473,52064,52046,51889
0100000US,,United States,310M400US32660,32660,"United States - McMinnville, TN Micro Area","McMinnville, TN Micro Area",39839,39824,39860,39903,39745,39898,39991,40269,40443,40690,40878
0100000US,,United States,310M400US32700,32700,"United States - McPherson, KS Micro Area","McPherson, KS Micro Area",29180,29181,29126,29149,29217,29412,28893,28634,28411,28673,28537
0100000US,,United States,310M400US32740,32740,"United States - Meadville, PA Micro Area","Meadville, PA Micro Area",88765,88750,88613,88155,87719,87503,87151,86510,86306,85788,85063
0100000US,,United States,310M400US32860,32860,"United States - Menomonie, WI Micro Area","Menomonie, WI Micro Area",43857,43865,43887,43796,43804,44048,44076,44249,44337,44699,45131
0100000US,,United States,310M400US32940,32940,"United States - Meridian, MS Micro Area","Meridian, MS Micro Area",107449,107445,107577,107617,107172,106947,105775,104481,103313,102272,100948
0100000US,,United States,310M400US32980,32980,"United States - Merrill, WI Micro Area","Merrill, WI Micro Area",28743,28743,28777,28500,28499,28301,28104,27858,27821,27766,27689
0100000US,,United States,310M400US33020,33020,"United States - Mexico, MO Micro Area","Mexico, MO Micro Area",25529,25529,25451,25529,25530,25544,25815,25937,25848,25600,25473
0100000US,,United States,310M400US33060,33060,"United States - Miami, OK Micro Area","Miami, OK Micro Area",31848,31848,31856,31856,32140,32130,31905,31845,31578,31325,31175
0100000US,,United States,310M400US33180,33180,"United States - Middlesborough, KY Micro Area","Middlesborough, KY Micro Area",28691,28691,28709,28657,28296,28047,27847,27391,27231,26904,26569
0100000US,,United States,310M400US33300,33300,"United States - Milledgeville, GA Micro Area","Milledgeville, GA Micro Area",55149,55241,55135,54567,55591,55135,54488,54121,53862,53466,53171
0100000US,,United States,310M400US33420,33420,"United States - Mineral Wells, TX Micro Area","Mineral Wells, TX Micro Area",28111,28122,28084,28051,27859,27876,28034,27966,28136,28575,28875
0100000US,,United States,310M400US33500,33500,"United States - Minot, ND Micro Area","Minot, ND Micro Area",69540,69537,70005,72195,73205,75911,77415,79239,77942,76751,75934
0100000US,,United States,310M400US33580,33580,"United States - Mitchell, SD Micro Area","Mitchell, SD Micro Area",22835,22836,22813,23091,23328,23343,23387,23297,23379,23259,23166
0100000US,,United States,310M400US33620,33620,"United States - Moberly, MO Micro Area","Moberly, MO Micro Area",25414,25414,25454,25277,25327,24944,25045,25030,24956,24932,24763
0100000US,,United States,310M400US33940,33940,"United States - Montrose, CO Micro Area","Montrose, CO Micro Area",41276,41277,41186,40972,40654,40555,40596,40576,41168,41785,42214
0100000US,,United States,310M400US33980,33980,"United States - Morehead City, NC Micro Area","Morehead City, NC Micro Area",66469,66463,66698,67405,67763,68384,68634,68711,68811,68919,69524
0100000US,,United States,310M400US34020,34020,"United States - Morgan City, LA Micro Area","Morgan City, LA Micro Area",54650,54650,54557,54190,53570,53590,53283,52881,52059,50672,49774
0100000US,,United States,310M400US34140,34140,"United States - Moscow, ID Micro Area","Moscow, ID Micro Area",37244,37243,37254,37848,38089,38216,38513,38796,39038,39714,40134
0100000US,,United States,310M400US34180,34180,"United States - Moses Lake, WA Micro Area","Moses Lake, WA Micro Area",89120,89124,89569,90611,91332,91749,92968,93670,94512,95821,97331
0100000US,,United States,310M400US34220,34220,"United States - Moultrie, GA Micro Area","Moultrie, GA Micro Area",45498,45499,45638,45782,46033,46150,45893,45509,45492,45543,45592
0100000US,,United States,310M400US34260,34260,"United States - Mountain Home, AR Micro Area","Mountain Home, AR Micro Area",41513,41513,41511,41347,41082,40984,40884,41136,41139,41316,41619
0100000US,,United States,310M400US34300,34300,"United States - Mountain Home, ID Micro Area","Mountain Home, ID Micro Area",27038,27040,27120,26217,26287,26265,26226,25796,26084,26800,27259
0100000US,,United States,310M400US34340,34340,"United States - Mount Airy, NC Micro Area","Mount Airy, NC Micro Area",73673,73743,73769,73487,73292,72644,72492,71971,71964,72118,71948
0100000US,,United States,310M400US34380,34380,"United States - Mount Pleasant, MI Micro Area","Mount Pleasant, MI Micro Area",70311,70313,70293,70611,70664,70225,70097,70782,71311,71125,70562
0100000US,,United States,310M400US34420,34420,"United States - Mount Pleasant, TX Micro Area","Mount Pleasant, TX Micro Area",32334,32334,32421,32454,32627,32607,32530,32697,32583,32806,33033
0100000US,,United States,310M400US34460,34460,"United States - Mount Sterling, KY Micro Area","Mount Sterling, KY Micro Area",44396,44398,44533,44885,44985,45549,45801,46154,46367,46800,47037
0100000US,,United States,310M400US34500,34500,"United States - Mount Vernon, IL Micro Area","Mount Vernon, IL Micro Area",38827,38825,38759,38749,38658,38647,38377,38290,38247,38111,37820
0100000US,,United States,310M400US34540,34540,"United States - Mount Vernon, OH Micro Area","Mount Vernon, OH Micro Area",60921,60932,61095,61279,60764,60856,60996,60987,60897,61303,61893
0100000US,,United States,310M400US34660,34660,"United States - Murray, KY Micro Area","Murray, KY Micro Area",37191,37190,37347,37668,38054,38435,38465,38658,38759,38865,39135
0100000US,,United States,310M400US34700,34700,"United States - Muscatine, IA Micro Area","Muscatine, IA Micro Area",42745,42749,42749,42786,42863,42960,42982,43020,42925,42892,42929
0100000US,,United States,310M400US34780,34780,"United States - Muskogee, OK Micro Area","Muskogee, OK Micro Area",70990,70988,71118,70756,70542,70192,69743,69331,69026,68959,68362
0100000US,,United States,310M400US34860,34860,"United States - Nacogdoches, TX Micro Area","Nacogdoches, TX Micro Area",64524,64524,64686,65653,65869,65198,65248,65538,65693,65599,65711
0100000US,,United States,310M400US35020,35020,"United States - Natchez, MS-LA Micro Area","Natchez, MS-LA Micro Area",53119,53121,53416,53273,52691,52615,52551,51802,51536,51186,50764
0100000US,,United States,310M400US35060,35060,"United States - Natchitoches, LA Micro Area","Natchitoches, LA Micro Area",39566,39569,39527,39380,39335,39114,39117,38996,39005,39038,38659
0100000US,,United States,310M400US35140,35140,"United States - Newberry, SC Micro Area","Newberry, SC Micro Area",37508,37508,37610,37502,37537,37470,37669,37776,37947,38428,38520
0100000US,,United States,310M400US35220,35220,"United States - New Castle, IN Micro Area","New Castle, IN Micro Area",49462,49466,49530,49212,49111,48847,48889,48661,48348,48247,48271
0100000US,,United States,310M400US35260,35260,"United States - New Castle, PA Micro Area","New Castle, PA Micro Area",91108,91140,91003,90499,89867,89243,88631,88113,87332,86652,86184
0100000US,,United States,310M400US35420,35420,"United States - New Philadelphia-Dover, OH Micro Area","New Philadelphia-Dover, OH Micro Area",92582,92587,92551,92484,92418,92610,92668,92773,92600,92411,92176
0100000US,,United States,310M400US35440,35440,"United States - Newport, OR Micro Area","Newport, OR Micro Area",46034,46033,46000,45868,46162,46323,46348,47008,47839,48820,49388
0100000US,,United States,310M400US35460,35460,"United States - Newport, TN Micro Area","Newport, TN Micro Area",35662,35642,35639,35403,35455,35327,35205,35068,35150,35481,35774
0100000US,,United States,310M400US35500,35500,"United States - Newton, IA Micro Area","Newton, IA Micro Area",36842,36842,36813,36617,36574,36729,36882,36740,36703,36985,37147
0100000US,,United States,310M400US35580,35580,"United States - New Ulm, MN Micro Area","New Ulm, MN Micro Area",25893,25893,25843,25655,25412,25266,25271,25237,25262,25172,25111
0100000US,,United States,310M400US35700,35700,"United States - Nogales, AZ Micro Area","Nogales, AZ Micro Area",47420,47420,47420,47684,47396,46991,46703,46602,46468,46636,46511
0100000US,,United States,310M400US35740,35740,"United States - Norfolk, NE Micro Area","Norfolk, NE Micro Area",48271,48270,48365,48374,48365,48426,48400,48152,48149,48357,48504
0100000US,,United States,310M400US35820,35820,"United States - North Platte, NE Micro Area","North Platte, NE Micro Area",37590,37590,37562,37359,37269,37243,36929,36791,36793,36570,36426
0100000US,,United States,310M400US35860,35860,"United States - North Vernon, IN Micro Area","North Vernon, IN Micro Area",28525,28529,28482,28152,28142,28225,27915,27829,27642,27638,27611
0100000US,,United States,310M400US35900,35900,"United States - North Wilkesboro, NC Micro Area","North Wilkesboro, NC Micro Area",69340,69310,69270,68944,68916,68622,68432,68291,68554,68464,68557
0100000US,,United States,310M400US35940,35940,"United States - Norwalk, OH Micro Area","Norwalk, OH Micro Area",59626,59623,59561,59411,59199,58822,58610,58320,58391,58462,58504
0100000US,,United States,310M400US36020,36020,"United States - Oak Harbor, WA Micro Area","Oak Harbor, WA Micro Area",78506,78508,78690,78936,79035,78196,78698,80031,81708,83285,84460
0100000US,,United States,310M400US36300,36300,"United States - Ogdensburg-Massena, NY Micro Area","Ogdensburg-Massena, NY Micro Area",111944,111940,111811,112268,112357,111928,111437,110331,109411,108562,108047
0100000US,,United States,310M400US36340,36340,"United States - Oil City, PA Micro Area","Oil City, PA Micro Area",54984,54992,54976,54682,54192,53817,53354,52956,52480,51823,51266
0100000US,,United States,310M400US36380,36380,"United States - Okeechobee, FL Micro Area","Okeechobee, FL Micro Area",39996,39996,40028,39871,39718,39491,39581,39836,40716,41188,41537
0100000US,,United States,310M400US36460,36460,"United States - Olean, NY Micro Area","Olean, NY Micro Area",80317,80343,80230,79819,79354,79000,78685,77951,77708,77245,76840
0100000US,,United States,310M400US36580,36580,"United States - Oneonta, NY Micro Area","Oneonta, NY Micro Area",62259,62277,62258,61964,61746,61614,60951,60497,60119,59903,59749
0100000US,,United States,310M400US36620,36620,"United States - Ontario, OR-ID Micro Area","Ontario, OR-ID Micro Area",53936,53938,53987,53514,53440,53197,53119,53030,53268,53668,54276
0100000US,,United States,310M400US36660,36660,"United States - Opelousas, LA Micro Area","Opelousas, LA Micro Area",83384,83384,83489,83432,83459,83410,83674,83628,83731,83447,82764
0100000US,,United States,310M400US36700,36700,"United States - Orangeburg, SC Micro Area","Orangeburg, SC Micro Area",92501,92509,92320,91685,91455,90667,90041,89170,88451,87673,86934
0100000US,,United States,310M400US36820,36820,"United States - Oskaloosa, IA Micro Area","Oskaloosa, IA Micro Area",22381,22382,22408,22498,22399,22422,22365,22308,22172,22197,22000
0100000US,,United States,310M400US36830,36830,"United States - Othello, WA Micro Area","Othello, WA Micro Area",18728,18728,18789,18879,18952,19115,19200,19244,19378,19681,19759
0100000US,,United States,310M400US36840,36840,"United States - Ottawa, KS Micro Area","Ottawa, KS Micro Area",25992,25996,25984,25850,25821,25730,25528,25469,25530,25657,25631
0100000US,,United States,310M400US36860,36860,"United States - Ottawa-Peru, IL Micro Area","Ottawa-Peru, IL Micro Area",154908,154901,154787,154119,153168,152395,151362,150241,149308,148567,148163
0100000US,,United States,310M400US36900,36900,"United States - Ottumwa, IA Micro Area","Ottumwa, IA Micro Area",44378,44377,44457,44250,44135,44276,44185,44281,44214,44098,44222
0100000US,,United States,310M400US36940,36940,"United States - Owatonna, MN Micro Area","Owatonna, MN Micro Area",36576,36581,36496,36562,36307,36361,36481,36610,36662,36824,36803
0100000US,,United States,310M400US37020,37020,"United States - Owosso, MI Micro Area","Owosso, MI Micro Area",70648,70663,70628,69984,69319,68895,68799,68485,68531,68459,68192
0100000US,,United States,310M400US37060,37060,"United States - Oxford, MS Micro Area","Oxford, MS Micro Area",47351,47359,47567,48395,50222,51563,52030,52743,53492,54237,54793
0100000US,,United States,310M400US37080,37080,"United States - Oxford, NC Micro Area","Oxford, NC Micro Area",59916,57531,57665,57489,57550,57759,57999,58182,58699,59374,60115
0100000US,,United States,310M400US37120,37120,"United States - Ozark, AL Micro Area","Ozark, AL Micro Area",50251,50249,50390,50112,50284,49772,49417,49349,49301,49254,48956
0100000US,,United States,310M400US37140,37140,"United States - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",98762,98757,98700,98876,98415,97807,97622,97051,97018,96994,96647
0100000US,,United States,310M400US37220,37220,"United States - Pahrump, NV Micro Area","Pahrump, NV Micro Area",43946,43945,43844,43972,43588,42876,42851,42988,43289,44051,45346
0100000US,,United States,310M400US37260,37260,"United States - Palatka, FL Micro Area","Palatka, FL Micro Area",74364,74368,74207,73639,72912,72362,71968,71935,72378,73385,74163
0100000US,,United States,310M400US37300,37300,"United States - Palestine, TX Micro Area","Palestine, TX Micro Area",58458,58459,58497,58394,58065,57977,57849,57646,57550,58212,58057
0100000US,,United States,310M400US37420,37420,"United States - Pampa, TX Micro Area","Pampa, TX Micro Area",22535,22537,22469,22657,22919,22995,23435,23251,22721,22121,21895
0100000US,,United States,310M400US37500,37500,"United States - Paragould, AR Micro Area","Paragould, AR Micro Area",42090,42090,42200,42757,43226,43160,43787,44298,44730,44977,45325
0100000US,,United States,310M400US37540,37540,"United States - Paris, TN Micro Area","Paris, TN Micro Area",32330,32349,32396,32405,32370,32230,32239,32134,32245,32420,32358
0100000US,,United States,310M400US37580,37580,"United States - Paris, TX Micro Area","Paris, TX Micro Area",49793,49789,49819,49854,49657,49095,49417,49380,49536,49597,49728
0100000US,,United States,310M400US37660,37660,"United States - Parsons, KS Micro Area","Parsons, KS Micro Area",21607,21606,21534,21374,21163,20872,20774,20630,20313,20152,19964
0100000US,,United States,310M400US37740,37740,"United States - Payson, AZ Micro Area","Payson, AZ Micro Area",53597,53594,53571,53444,53003,53022,53070,53006,53404,53629,53889
0100000US,,United States,310M400US37780,37780,"United States - Pecos, TX Micro Area","Pecos, TX Micro Area",13783,13783,13836,13812,13987,14218,14557,14955,15122,15295,15695
0100000US,,United States,310M400US37800,37800,"United States - Pella, IA Micro Area","Pella, IA Micro Area",33309,33307,33224,33267,33272,33012,33270,33111,33143,33105,33407
0100000US,,United States,310M400US37940,37940,"United States - Peru, IN Micro Area","Peru, IN Micro Area",36903,36905,36810,36645,36534,36165,36071,36001,36041,35827,35567
0100000US,,United States,310M400US38100,38100,"United States - Picayune, MS Micro Area","Picayune, MS Micro Area",55834,55752,55705,55448,55007,54844,55134,54947,55037,55239,55387
0100000US,,United States,310M400US38180,38180,"United States - Pierre, SD Micro Area","Pierre, SD Micro Area",21361,21356,21420,21659,21836,21840,22009,21928,22018,22073,22064
0100000US,,United States,310M400US38240,38240,"United States - Pinehurst-Southern Pines, NC Micro Area","Pinehurst-Southern Pines, NC Micro Area",88247,88242,88587,89247,90186,91369,92825,94014,95392,97232,98682
0100000US,,United States,310M400US38260,38260,"United States - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",39134,39135,39172,39197,39321,39246,39263,39151,39078,39031,39019
0100000US,,United States,310M400US38380,38380,"United States - Plainview, TX Micro Area","Plainview, TX Micro Area",36273,36206,36270,36383,36257,35682,34463,34066,34163,34044,33830
0100000US,,United States,310M400US38420,38420,"United States - Platteville, WI Micro Area","Platteville, WI Micro Area",51208,51205,51233,51172,50867,50992,51681,52085,52014,51806,51554
0100000US,,United States,310M400US38460,38460,"United States - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",82128,82131,82095,81716,81708,81516,81460,80723,80524,80567,80695
0100000US,,United States,310M400US38500,38500,"United States - Plymouth, IN Micro Area","Plymouth, IN Micro Area",47051,47050,46999,46935,46944,46919,46929,46740,46600,46460,46248
0100000US,,United States,310M400US38580,38580,"United States - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",58258,58290,58441,58338,58097,57823,57610,57315,57087,56961,56697
0100000US,,United States,310M400US38620,38620,"United States - Ponca City, OK Micro Area","Ponca City, OK Micro Area",46562,46562,46433,45861,45703,45566,45487,45274,44957,44522,44161
0100000US,,United States,310M400US38700,38700,"United States - Pontiac, IL Micro Area","Pontiac, IL Micro Area",38950,38948,38856,38803,38510,37396,37040,36603,36100,36115,35761
0100000US,,United States,310M400US38740,38740,"United States - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",42794,42794,42788,42988,42988,42965,42851,42816,42748,42609,42639
0100000US,,United States,310M400US38780,38780,"United States - Portales, NM Micro Area","Portales, NM Micro Area",19846,19840,20022,20432,20323,20028,19656,19140,19143,18905,18743
0100000US,,United States,310M400US38820,38820,"United States - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",71404,71404,71509,71760,71771,72056,72477,73222,74285,75712,76737
0100000US,,United States,310M400US38840,38840,"United States - Port Clinton, OH Micro Area","Port Clinton, OH Micro Area",41428,41433,41358,41317,41243,41037,40904,40754,40486,40632,40769
0100000US,,United States,310M400US38920,38920,"United States - Port Lavaca, TX Micro Area","Port Lavaca, TX Micro Area",21381,21382,21313,21358,21578,21735,21821,21906,21977,21770,21561
0100000US,,United States,310M400US39020,39020,"United States - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",79499,79493,79502,79240,78622,78143,77321,76849,76315,75898,75502
0100000US,,United States,310M400US39060,39060,"United States - Pottsville, PA Micro Area","Pottsville, PA Micro Area",148289,148291,148285,147519,147120,146665,145391,144129,143521,142666,142067
0100000US,,United States,310M400US39220,39220,"United States - Price, UT Micro Area","Price, UT Micro Area",21403,21403,21403,21303,21221,20901,20634,20385,20323,20168,20269
0100000US,,United States,310M400US39260,39260,"United States - Prineville, OR Micro Area","Prineville, OR Micro Area",20978,20978,20885,20636,20606,20700,20957,21459,22313,23091,23867
0100000US,,United States,310M400US39420,39420,"United States - Pullman, WA Micro Area","Pullman, WA Micro Area",44776,44778,44794,45048,46636,46793,46916,48128,48784,49344,49791
0100000US,,United States,310M400US39500,39500,"United States - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",77314,77306,77369,77419,77253,77111,77071,76998,76598,76058,75546
0100000US,,United States,310M400US39700,39700,"United States - Raymondville, TX Micro Area","Raymondville, TX Micro Area",22134,22136,22227,22171,22219,22043,21966,21902,21813,21574,21515
0100000US,,United States,310M400US39780,39780,"United States - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",63463,63440,63565,63336,63227,62898,62788,63090,63352,63718,63916
0100000US,,United States,310M400US39860,39860,"United States - Red Wing, MN Micro Area","Red Wing, MN Micro Area",46183,46185,46214,46102,46146,46113,46021,46073,46252,46334,46403
0100000US,,United States,310M400US39940,39940,"United States - Rexburg, ID Micro Area","Rexburg, ID Micro Area",50778,50787,50818,51012,50629,50411,50719,50794,51876,52488,52472
0100000US,,United States,310M400US39980,39980,"United States - Richmond, IN Micro Area","Richmond, IN Micro Area",68917,68996,68890,68628,68221,67783,67377,66965,66609,66178,65936
0100000US,,United States,310M400US40080,40080,"United States - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",99972,99969,100550,101886,102479,102707,103928,105170,106437,107983,109118
0100000US,,United States,310M400US40100,40100,"United States - Rio Grande City, TX Micro Area","Rio Grande City, TX Micro Area",60968,60968,61147,61670,62019,62459,63059,63595,64025,64267,64525
0100000US,,United States,310M400US40180,40180,"United States - Riverton, WY Micro Area","Riverton, WY Micro Area",40123,40123,40200,40511,41009,40908,40562,40228,40223,39834,39531
0100000US,,United States,310M400US40260,40260,"United States - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",76790,76733,76513,76025,75020,74048,73498,72716,71954,71195,70250
0100000US,,United States,310M400US40300,40300,"United States - Rochelle, IL Micro Area","Rochelle, IL Micro Area",53497,53497,53423,53070,52786,52279,51949,51573,51162,51032,50923
0100000US,,United States,310M400US40460,40460,"United States - Rockingham, NC Micro Area","Rockingham, NC Micro Area",46639,46647,46633,46647,46358,46133,45778,45435,45021,44825,44887
0100000US,,United States,310M400US40540,40540,"United States - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",43806,43806,43574,43981,45005,45162,44957,44754,44275,43547,43051
0100000US,,United States,310M400US40620,40620,"United States - Rolla, MO Micro Area","Rolla, MO Micro Area",45156,45156,45327,45276,45261,45037,44958,44806,44762,44686,44732
0100000US,,United States,310M400US40700,40700,"United States - Roseburg, OR Micro Area","Roseburg, OR Micro Area",107667,107684,107634,107219,106918,106605,106702,107191,108154,109284,110283
0100000US,,United States,310M400US40740,40740,"United States - Roswell, NM Micro Area","Roswell, NM Micro Area",65645,65648,65727,65739,65800,66059,65880,65878,65697,65153,64689
0100000US,,United States,310M400US40760,40760,"United States - Ruidoso, NM Micro Area","Ruidoso, NM Micro Area",20497,20495,20453,20409,20200,19981,19605,19365,19399,19483,19556
0100000US,,United States,310M400US40780,40780,"United States - Russellville, AR Micro Area","Russellville, AR Micro Area",83939,83939,84258,84641,84451,84406,84885,85090,85377,85199,85535
0100000US,,United States,310M400US40820,40820,"United States - Ruston, LA Micro Area","Ruston, LA Micro Area",46735,46740,46849,47054,47026,47235,47199,47437,47484,47465,47196
0100000US,,United States,310M400US40860,40860,"United States - Rutland, VT Micro Area","Rutland, VT Micro Area",61642,61653,61578,61220,60791,60480,60031,59547,59113,59000,58672
0100000US,,United States,310M400US40940,40940,"United States - Safford, AZ Micro Area","Safford, AZ Micro Area",37220,37219,37159,37134,37024,37454,38124,37873,37823,37501,38072
0100000US,,United States,310M400US41220,41220,"United States - St. Marys, GA Micro Area","St. Marys, GA Micro Area",50513,50512,50660,50297,51341,51403,51918,52470,52438,53067,53677
0100000US,,United States,310M400US41260,41260,"United States - St. Marys, PA Micro Area","St. Marys, PA Micro Area",31946,31946,31861,31795,31616,31461,31184,30892,30504,30290,30169
0100000US,,United States,310M400US41400,41400,"United States - Salem, OH Micro Area","Salem, OH Micro Area",107841,107852,107891,107408,106613,105953,105619,104734,103850,103149,102665
0100000US,,United States,310M400US41460,41460,"United States - Salina, KS Micro Area","Salina, KS Micro Area",61697,61700,61879,61841,61864,61805,61553,61390,60885,60363,60203
0100000US,,United States,310M400US41760,41760,"United States - Sandpoint, ID Micro Area","Sandpoint, ID Micro Area",40877,40877,40908,40781,40347,40528,41289,41587,42333,43621,44727
0100000US,,United States,310M400US41780,41780,"United States - Sandusky, OH Micro Area","Sandusky, OH Micro Area",77079,77066,76985,76685,76429,76056,75814,75369,75023,74857,74615
0100000US,,United States,310M400US41820,41820,"United States - Sanford, NC Micro Area","Sanford, NC Micro Area",57866,57858,57886,58539,59259,59785,59430,59440,59737,60567,61452
0100000US,,United States,310M400US42300,42300,"United States - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",38520,38669,38611,38877,38981,38560,38242,37980,37718,37714,37517
0100000US,,United States,310M400US42380,42380,"United States - Sayre, PA Micro Area","Sayre, PA Micro Area",62622,62704,62736,63106,63002,62512,61955,61648,61098,60988,60833
0100000US,,United States,310M400US42420,42420,"United States - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",38971,38971,39059,38926,38909,38858,38426,38219,38388,38148,37906
0100000US,,United States,310M400US42460,42460,"United States - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",53227,53224,53183,53209,53077,52958,52562,52218,52048,51907,51736
0100000US,,United States,310M400US42620,42620,"United States - Searcy, AR Micro Area","Searcy, AR Micro Area",77076,77078,77348,78065,78629,78553,78459,78925,78967,78941,78727
0100000US,,United States,310M400US42740,42740,"United States - Sedalia, MO Micro Area","Sedalia, MO Micro Area",42201,42201,42263,42142,42297,42194,42198,42323,42289,42504,42542
0100000US,,United States,310M400US42780,42780,"United States - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",39702,39719,39707,39777,39878,40120,40232,40523,40452,40585,40540
0100000US,,United States,310M400US42820,42820,"United States - Selma, AL Micro Area","Selma, AL Micro Area",43820,43818,43860,43256,42795,41983,41562,40948,40092,39235,38310
0100000US,,United States,310M400US42860,42860,"United States - Seneca, SC Micro Area","Seneca, SC Micro Area",74273,74275,74341,74237,74534,74924,75211,75888,76568,77437,78374
0100000US,,United States,310M400US42900,42900,"United States - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",35251,35243,35261,35314,35338,35227,34887,34814,34731,34327,34300
0100000US,,United States,310M400US42940,42940,"United States - Sevierville, TN Micro Area","Sevierville, TN Micro Area",89889,89719,89921,91101,92219,93314,94512,95386,96370,97277,97892
0100000US,,United States,310M400US42980,42980,"United States - Seymour, IN Micro Area","Seymour, IN Micro Area",42376,42376,42586,42912,42984,43436,43703,43886,44004,43987,44111
0100000US,,United States,310M400US43020,43020,"United States - Shawano, WI Micro Area","Shawano, WI Micro Area",46181,46187,46207,46034,45865,45790,45851,45587,45518,45524,45454
0100000US,,United States,310M400US43060,43060,"United States - Shawnee, OK Micro Area","Shawnee, OK Micro Area",69442,69443,69633,70045,70514,70907,71539,71495,72041,72248,72679
0100000US,,United States,310M400US43140,43140,"United States - Shelby, NC Micro Area","Shelby, NC Micro Area",98078,98032,97919,97431,97314,96874,97018,96885,97017,97228,97645
0100000US,,United States,310M400US43180,43180,"United States - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",45058,45057,45077,45240,45271,45613,46288,46922,47402,48138,49038
0100000US,,United States,310M400US43220,43220,"United States - Shelton, WA Micro Area","Shelton, WA Micro Area",60699,60692,60735,60870,60681,60472,60615,61033,62179,63801,65507
0100000US,,United States,310M400US43260,43260,"United States - Sheridan, WY Micro Area","Sheridan, WY Micro Area",29116,29119,29144,29244,29518,29728,29848,29886,29963,30132,30233
0100000US,,United States,310M400US43320,43320,"United States - Show Low, AZ Micro Area","Show Low, AZ Micro Area",107449,107488,107696,107545,107314,107145,107724,107688,108523,109144,110445
0100000US,,United States,310M400US43380,43380,"United States - Sidney, OH Micro Area","Sidney, OH Micro Area",49423,49418,49312,49216,49119,49163,48954,48980,48719,48703,48627
