,Unnamed: 0_x,address,city,country_left,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,event_time,id_y,street,zip,metro_area,country_right,city_name
386367,146,911 Pine St,Seattle,US,2019-11-11 04:00:00+00:00,"Ladies & Gentleman, An Evening with Jason Mraz & Raining Jane",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-07 17:00:00+00:00,98101,175.0,45.0,0.0,WA,Alternative Rock,https://www.ticketmaster.com/ladies-gentleman-an-evening-with-jason-seattle-washington-11-10-2019/event/0F0056C3EAC05CCC,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.354414,Jason Mraz,Raining Jane,2019-11-09 20:00:00-08:00,529,901 Pine Street,98101,Seattle,US,Seattle
386147,146,911 Pine St,Seattle,US,2019-11-11 04:00:00+00:00,"Ladies & Gentleman, An Evening with Jason Mraz & Raining Jane",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-07 17:00:00+00:00,98101,175.0,45.0,0.0,WA,Alternative Rock,https://www.ticketmaster.com/ladies-gentleman-an-evening-with-jason-seattle-washington-11-10-2019/event/0F0056C3EAC05CCC,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.354414,Jason Mraz,Raining Jane,2019-11-09 20:00:00-08:00,529,901 Pine Street,98101,Seattle,US,Seattle
385894,146,911 Pine St,Seattle,US,2019-11-11 04:00:00+00:00,"Ladies & Gentleman, An Evening with Jason Mraz & Raining Jane",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-07 17:00:00+00:00,98101,175.0,45.0,0.0,WA,Alternative Rock,https://www.ticketmaster.com/ladies-gentleman-an-evening-with-jason-seattle-washington-11-10-2019/event/0F0056C3EAC05CCC,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.354414,Jason Mraz,Raining Jane,2019-11-09 20:00:00-08:00,529,901 Pine Street,98101,Seattle,US,Seattle
5234,2,201 East Jefferson Street,Phoenix,US,2019-09-11 02:30:00+00:00,John Mayer,Rock,1,33.445899,-112.071313,8,1.0,2019-02-01 19:00:00+00:00,85004,165.25,44.75,0.0,AZ,Pop,https://www.ticketmaster.com/john-mayer-phoenix-arizona-09-10-2019/event/190056388EE72835,Talking Stick Resort Arena,16.0,Talking Stick Resort Arena,Phoenix,"18,150",0.007932,The Oak Ridge Boys,,2019-11-22 18:30:00-06:00,11216,201 S.W. Jefferson Street,61602,Aurora,US,Peoria
87237,60,One State Farm Drive,Atlanta,US,2019-08-14 23:30:00+00:00,Khalid Free Spirit World Tour,R&B,1,33.757796,-84.39456899999998,,2.0,2019-04-05 16:00:00+00:00,30303,99.95,29.95,0.0,GA,R&B,https://www.ticketmaster.com/khalid-free-spirit-world-tour-atlanta-georgia-08-14-2019/event/0E00567B02BE9AF1,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.015868,La Arrolladora Banda el Limón,,2019-11-23 20:00:00-05:00,4123584,1 State Farm Dr,30303,Atlanta,US,Atlanta
87440,60,One State Farm Drive,Atlanta,US,2019-08-14 23:30:00+00:00,Khalid Free Spirit World Tour,R&B,1,33.757796,-84.39456899999998,,2.0,2019-04-05 16:00:00+00:00,30303,99.95,29.95,0.0,GA,R&B,https://www.ticketmaster.com/khalid-free-spirit-world-tour-atlanta-georgia-08-14-2019/event/0E00567B02BE9AF1,State Farm Arena,593.0,State Farm Arena,Hidalgo,"6,800",0.015868,La Arrolladora Banda el Limón,,2019-11-23 20:00:00-05:00,4123584,1 State Farm Dr,30303,Atlanta,US,Atlanta
368247,47,911 Pine St,Seattle,US,2019-10-09 03:00:00+00:00,MARINA - Love + Fear Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-02-22 18:00:00+00:00,98101,48.0,48.0,0.0,WA,Pop,https://www.ticketmaster.com/marina-love-fear-tour-seattle-washington-10-08-2019/event/0F00564DD403367D,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.043701,Peter Frampton,Jason Bonham,2019-10-09 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
367989,47,911 Pine St,Seattle,US,2019-10-09 03:00:00+00:00,MARINA - Love + Fear Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-02-22 18:00:00+00:00,98101,48.0,48.0,0.0,WA,Pop,https://www.ticketmaster.com/marina-love-fear-tour-seattle-washington-10-08-2019/event/0F00564DD403367D,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.043701,Peter Frampton,Jason Bonham,2019-10-09 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
367766,47,911 Pine St,Seattle,US,2019-10-09 03:00:00+00:00,MARINA - Love + Fear Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-02-22 18:00:00+00:00,98101,48.0,48.0,0.0,WA,Pop,https://www.ticketmaster.com/marina-love-fear-tour-seattle-washington-10-08-2019/event/0F00564DD403367D,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.043701,Peter Frampton,Jason Bonham,2019-10-09 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
366989,47,911 Pine St,Seattle,US,2019-10-09 03:00:00+00:00,MARINA - Love + Fear Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-02-22 18:00:00+00:00,98101,48.0,48.0,0.0,WA,Pop,https://www.ticketmaster.com/marina-love-fear-tour-seattle-washington-10-08-2019/event/0F00564DD403367D,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.043701,Peter Frampton,Jason Bonham,2019-10-09 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
367508,47,911 Pine St,Seattle,US,2019-10-09 03:00:00+00:00,MARINA - Love + Fear Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-02-22 18:00:00+00:00,98101,48.0,48.0,0.0,WA,Pop,https://www.ticketmaster.com/marina-love-fear-tour-seattle-washington-10-08-2019/event/0F00564DD403367D,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.043701,Peter Frampton,Jason Bonham,2019-10-09 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
367262,47,911 Pine St,Seattle,US,2019-10-09 03:00:00+00:00,MARINA - Love + Fear Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-02-22 18:00:00+00:00,98101,48.0,48.0,0.0,WA,Pop,https://www.ticketmaster.com/marina-love-fear-tour-seattle-washington-10-08-2019/event/0F00564DD403367D,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.043701,Peter Frampton,Jason Bonham,2019-10-09 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
169398,5,2000 CenturyLink Center Drive,Bossier City,US,2019-09-08 00:30:00+00:00,KISS: End of the Road World Tour,Rock,1,32.466829600000004,-93.6714935,,1.0,2018-12-03 16:00:00+00:00,71112,996.0,40.5,0.0,LA,Pop,https://www.ticketmaster.com/kiss-end-of-the-road-world-bossier-city-louisiana-09-07-2019/event/1B00556FBB73729B,CenturyLink Center,268.0,CenturyLink Center,Bossier City,"14,000",0.193198,Kiss,,2019-09-07 19:30:00-05:00,569,2000 CenturyTel Center Dr.,71112,Shreveport,US,Bossier City
373002,77,911 Pine St,Seattle,US,2019-09-18 03:00:00+00:00,Incubus: 20 Years of Make Yourself & Beyond,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,155.5,35.5,0.0,WA,Pop,https://www.ticketmaster.com/incubus-20-years-of-make-yourself-seattle-washington-09-17-2019/event/0F0056998B591E20,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.002348,River Whyless,The Dead Tongues,2019-09-18 20:00:00-04:00,3126329,400 Pine St,05401,Burlington,US,Burlington
372727,77,911 Pine St,Seattle,US,2019-09-18 03:00:00+00:00,Incubus: 20 Years of Make Yourself & Beyond,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,155.5,35.5,0.0,WA,Pop,https://www.ticketmaster.com/incubus-20-years-of-make-yourself-seattle-washington-09-17-2019/event/0F0056998B591E20,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.002348,River Whyless,The Dead Tongues,2019-09-18 20:00:00-04:00,3126329,400 Pine St,05401,Burlington,US,Burlington
171908,71,2000 CenturyLink Center Drive,Bossier City,US,2019-10-06 00:00:00+00:00,Miranda Lambert: Roadside Bars and Pink Guitars Tour,Country,1,32.466829600000004,-93.6714935,6,1.0,2019-04-12 15:00:00+00:00,71112,,,1.0,LA,Country,https://www.ticketmaster.com/miranda-lambert-roadside-bars-and-pink-bossier-city-louisiana-10-05-2019/event/1B00568471A617B2,CenturyLink Center,268.0,CenturyLink Center,Bossier City,"14,000",0.138219,Miranda Lambert,Maren Morris,2019-10-05 19:00:00-05:00,569,2000 CenturyTel Center Dr.,71112,Shreveport,US,Bossier City
323226,145,127 Bryce Jordan Center,University Park,US,2019-09-29 23:00:00+00:00,The Chainsmokers/5 Seconds of Summer/Lennon Stella: World War Joy Tour,Dance/Electronic,1,40.8086435,-77.8558448,,2.0,2019-02-15 15:00:00+00:00,16802,99.5,29.5,0.0,PA,Witchstep,https://www.ticketmaster.com/the-chainsmokers5-seconds-of-summerlennon-stella-university-park-pennsylvania-09-29-2019/event/02005646C6716EBF,Bryce Jordan Center,520.0,Bryce Jordan Center,University Park,"16,000",0.335149,The Chainsmokers,5 Seconds of Summer,2019-09-29 19:00:00-04:00,1548,127,16802,Pittsburgh,US,University Park
383690,127,911 Pine St,Seattle,US,2019-09-17 02:30:00+00:00,Brian Wilson & The Zombies: Something Great From '68 Tour,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,125.0,65.0,0.0,WA,Pop,https://www.ticketmaster.com/brian-wilson-the-zombies-something-great-seattle-washington-09-16-2019/event/0F0056A2B64C3F4A,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.069801,Tycho,Antonia Bennett,2019-09-07 19:30:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
423921,12,216 State Street,Madison,US,2019-09-30 01:30:00+00:00,Toto - 40 Trips Around The Sun,Rock,1,43.0752359,-89.388708,6,1.0,2019-05-03 15:00:00+00:00,53703,79.5,39.5,0.0,WI,Pop,https://www.ticketmaster.com/toto-40-trips-around-the-sun-madison-wisconsin-09-29-2019/event/07005698EF3E9ED7,Orpheum Theater,668.0,Orpheum Theater,Madison,"1,697",0.043958,Mark Knopfler,,2019-09-01 19:30:00-05:00,1021,175 North State Street,60601,Chicago,US,Chicago
423437,12,216 State Street,Madison,US,2019-09-30 01:30:00+00:00,Toto - 40 Trips Around The Sun,Rock,1,43.0752359,-89.388708,6,1.0,2019-05-03 15:00:00+00:00,53703,79.5,39.5,0.0,WI,Pop,https://www.ticketmaster.com/toto-40-trips-around-the-sun-madison-wisconsin-09-29-2019/event/07005698EF3E9ED7,Orpheum Theater,253.0,Orpheum Theater,New Orleans,"1,500",0.043958,Mark Knopfler,,2019-09-01 19:30:00-05:00,1021,175 North State Street,60601,Chicago,US,Chicago
423676,12,216 State Street,Madison,US,2019-09-30 01:30:00+00:00,Toto - 40 Trips Around The Sun,Rock,1,43.0752359,-89.388708,6,1.0,2019-05-03 15:00:00+00:00,53703,79.5,39.5,0.0,WI,Pop,https://www.ticketmaster.com/toto-40-trips-around-the-sun-madison-wisconsin-09-29-2019/event/07005698EF3E9ED7,Orpheum Theater,374.0,Orpheum Theater,Omaha,"2,600",0.043958,Mark Knopfler,,2019-09-01 19:30:00-05:00,1021,175 North State Street,60601,Chicago,US,Chicago
250818,18,4418 US-69,Durant,US,2020-01-01 04:00:00+00:00,ZZ Top,Rock,1,33.952206,-96.414088,,1.0,2019-08-08 14:00:00+00:00,74701,156.0,98.0,0.0,OK,Pop,https://www.ticketmaster.com/zz-top-durant-oklahoma-12-31-2019/event/0C0056F1F83E59C3,Choctaw Grand Theater,476.0,Choctaw Grand Theater,Durant,"3,000",0.182452,Blake Shelton,,2020-01-25 20:00:00-06:00,2996913,4418 S Hwy 69/75,74701,Durant,US,Durant
373276,77,911 Pine St,Seattle,US,2019-09-18 03:00:00+00:00,Incubus: 20 Years of Make Yourself & Beyond,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,155.5,35.5,0.0,WA,Pop,https://www.ticketmaster.com/incubus-20-years-of-make-yourself-seattle-washington-09-17-2019/event/0F0056998B591E20,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
373501,77,911 Pine St,Seattle,US,2019-09-18 03:00:00+00:00,Incubus: 20 Years of Make Yourself & Beyond,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,155.5,35.5,0.0,WA,Pop,https://www.ticketmaster.com/incubus-20-years-of-make-yourself-seattle-washington-09-17-2019/event/0F0056998B591E20,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
372469,77,911 Pine St,Seattle,US,2019-09-18 03:00:00+00:00,Incubus: 20 Years of Make Yourself & Beyond,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,155.5,35.5,0.0,WA,Pop,https://www.ticketmaster.com/incubus-20-years-of-make-yourself-seattle-washington-09-17-2019/event/0F0056998B591E20,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
372198,77,911 Pine St,Seattle,US,2019-09-18 03:00:00+00:00,Incubus: 20 Years of Make Yourself & Beyond,Rock,1,47.6135664,-122.3319103,,1.0,2019-05-10 17:00:00+00:00,98101,155.5,35.5,0.0,WA,Pop,https://www.ticketmaster.com/incubus-20-years-of-make-yourself-seattle-washington-09-17-2019/event/0F0056998B591E20,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
151836,14,125 S. Pennsylvania St.,Indianapolis,US,2019-10-06 00:00:00+00:00,Bob Seger & The Silver Bullet Band,Rock,1,39.76406400000001,-86.155507,4,2.0,2019-06-07 14:00:00+00:00,46204,120.0,75.0,0.0,IN,Pop,https://www.ticketmaster.com/bob-seger-the-silver-bullet-band-indianapolis-indiana-10-05-2019/event/050056B6E0BC7DBF,Bankers Life Fieldhouse,220.0,Bankers Life Fieldhouse,Indianapolis,"19,000",0.00014,Tim Montana,,2019-09-06 19:00:00-04:00,1866713,"36 S. Pennsylvania St., Unit 190",46204,Indianapolis,US,Indianapolis
172784,84,2000 CenturyLink Center Drive,Bossier City,US,2019-09-15 00:30:00+00:00,Hillsong United,Religious,1,32.466829600000004,-93.6714935,,1.0,2019-06-28 15:00:00+00:00,71112,72.5,24.5,0.0,LA,Gospel,https://www.ticketmaster.com/hillsong-united-bossier-city-louisiana-09-14-2019/event/1B0056D8F18E994B,CenturyLink Center,268.0,CenturyLink Center,Bossier City,"14,000",0.193198,Kiss,,2019-09-07 19:30:00-05:00,569,2000 CenturyTel Center Dr.,71112,Shreveport,US,Bossier City
15320,131,300 16th Street,San Francisco,US,2019-10-10 02:30:00+00:00,The Who: Moving On!,Rock,1,37.76797,-122.387464,,1.0,2019-04-12 17:00:00+00:00,94158,304.0,49.0,0.0,CA,Pop,https://www.ticketmaster.com/the-who-moving-on-san-francisco-california-10-09-2019/event/1C005684E59D8C6F,Chase Center,86.0,Chase Center,San Francisco,"18,000",1e-06,Dafna,Fruta Brutal,2019-10-02 19:30:00-06:00,1451,1135 13th Street,80302,Denver,US,Boulder
410416,57,911 Pine St,Seattle,US,2019-10-12 03:00:00+00:00,Jónsi & Alex Somers - Riceboy Sleeps w/ Wordless Orchestra,Rock,1,47.6135664,-122.3319103,,1.0,2019-04-05 17:00:00+00:00,98101,,,1.0,WA,Pop,https://www.ticketmaster.com/jonsi-alex-somers-riceboy-sleeps-w-seattle-washington-10-11-2019/event/0F005679F2D854DB,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
410636,57,911 Pine St,Seattle,US,2019-10-12 03:00:00+00:00,Jónsi & Alex Somers - Riceboy Sleeps w/ Wordless Orchestra,Rock,1,47.6135664,-122.3319103,,1.0,2019-04-05 17:00:00+00:00,98101,,,1.0,WA,Pop,https://www.ticketmaster.com/jonsi-alex-somers-riceboy-sleeps-w-seattle-washington-10-11-2019/event/0F005679F2D854DB,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
410196,57,911 Pine St,Seattle,US,2019-10-12 03:00:00+00:00,Jónsi & Alex Somers - Riceboy Sleeps w/ Wordless Orchestra,Rock,1,47.6135664,-122.3319103,,1.0,2019-04-05 17:00:00+00:00,98101,,,1.0,WA,Pop,https://www.ticketmaster.com/jonsi-alex-somers-riceboy-sleeps-w-seattle-washington-10-11-2019/event/0F005679F2D854DB,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
410890,57,911 Pine St,Seattle,US,2019-10-12 03:00:00+00:00,Jónsi & Alex Somers - Riceboy Sleeps w/ Wordless Orchestra,Rock,1,47.6135664,-122.3319103,,1.0,2019-04-05 17:00:00+00:00,98101,,,1.0,WA,Pop,https://www.ticketmaster.com/jonsi-alex-somers-riceboy-sleeps-w-seattle-washington-10-11-2019/event/0F005679F2D854DB,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
411144,57,911 Pine St,Seattle,US,2019-10-12 03:00:00+00:00,Jónsi & Alex Somers - Riceboy Sleeps w/ Wordless Orchestra,Rock,1,47.6135664,-122.3319103,,1.0,2019-04-05 17:00:00+00:00,98101,,,1.0,WA,Pop,https://www.ticketmaster.com/jonsi-alex-somers-riceboy-sleeps-w-seattle-washington-10-11-2019/event/0F005679F2D854DB,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
411364,57,911 Pine St,Seattle,US,2019-10-12 03:00:00+00:00,Jónsi & Alex Somers - Riceboy Sleeps w/ Wordless Orchestra,Rock,1,47.6135664,-122.3319103,,1.0,2019-04-05 17:00:00+00:00,98101,,,1.0,WA,Pop,https://www.ticketmaster.com/jonsi-alex-somers-riceboy-sleeps-w-seattle-washington-10-11-2019/event/0F005679F2D854DB,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
78587,33,1 Daily's Place,Jacksonville,US,2019-10-19 23:00:00+00:00,Young Thug & Machine Gun Kelly,Hip-Hop/Rap,1,30.323925,-81.637323,8,1.0,2019-07-26 14:00:00+00:00,32202,69.5,29.5,0.0,FL,French Rap,https://www.ticketmaster.com/young-thug-machine-gun-kelly-jacksonville-florida-10-19-2019/event/220056F5FAF2AEF7,Daily's Place,140.0,Daily's Place,Jacksonville,"5,500",0.021965000000000002,Little Feat,,2019-10-23 19:30:00-04:00,1026,1 Hamilton Place,02108,Boston / Cambridge,US,Boston
298985,26,777 Beach Blvd,Biloxi,US,2019-10-06 01:00:00+00:00,Loverboy,Rock,0,30.392483,-88.887484,,1.0,2019-05-24 15:00:00+00:00,39530,59.99,24.99,0.0,MS,Pop,https://www.ticketmaster.com/loverboy-biloxi-mississippi-10-05-2019/event/1B0056B2CDAF4467,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.0,,,2019-11-01 20:00:00-05:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
199760,55,25 Lafayette Street,Newark,US,2019-09-09 00:00:00+00:00,Mary J. Blige & Nas,R&B,1,40.73340555,-74.17121214,,3.0,2019-06-28 14:00:00+00:00,07102,251.0,29.99,0.0,NJ,R&B,https://www.ticketmaster.com/mary-j-blige-nas-newark-new-jersey-09-08-2019/event/020056D4F66AEA97,Prudential Center,412.0,Prudential Center,Newark,"19,500",0.011655,Kaki King,,2019-09-09 20:00:00-05:00,2680228,609 Lafayette Street,37203,Nashville,US,Nashville
389065,162,911 Pine St,Seattle,US,2019-11-25 04:00:00+00:00,Sleater-Kinney,Rock,0,47.6135664,-122.3319103,,1.0,2019-06-14 17:00:00+00:00,98101,33.5,33.5,0.0,WA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-seattle-washington-11-24-2019/event/0F0056C5EA4149E5,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.005736,Tyler Childers,Courtney Marie Andrews,2019-10-25 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
388842,162,911 Pine St,Seattle,US,2019-11-25 04:00:00+00:00,Sleater-Kinney,Rock,0,47.6135664,-122.3319103,,1.0,2019-06-14 17:00:00+00:00,98101,33.5,33.5,0.0,WA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-seattle-washington-11-24-2019/event/0F0056C5EA4149E5,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.005736,Tyler Childers,Courtney Marie Andrews,2019-10-25 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
388619,162,911 Pine St,Seattle,US,2019-11-25 04:00:00+00:00,Sleater-Kinney,Rock,0,47.6135664,-122.3319103,,1.0,2019-06-14 17:00:00+00:00,98101,33.5,33.5,0.0,WA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-seattle-washington-11-24-2019/event/0F0056C5EA4149E5,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.005736,Tyler Childers,Courtney Marie Andrews,2019-10-25 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
388396,162,911 Pine St,Seattle,US,2019-11-25 04:00:00+00:00,Sleater-Kinney,Rock,0,47.6135664,-122.3319103,,1.0,2019-06-14 17:00:00+00:00,98101,33.5,33.5,0.0,WA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-seattle-washington-11-24-2019/event/0F0056C5EA4149E5,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.005736,Tyler Childers,Courtney Marie Andrews,2019-10-25 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
388165,162,911 Pine St,Seattle,US,2019-11-25 04:00:00+00:00,Sleater-Kinney,Rock,0,47.6135664,-122.3319103,,1.0,2019-06-14 17:00:00+00:00,98101,33.5,33.5,0.0,WA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-seattle-washington-11-24-2019/event/0F0056C5EA4149E5,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.005736,Tyler Childers,Courtney Marie Andrews,2019-10-25 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
389338,162,911 Pine St,Seattle,US,2019-11-25 04:00:00+00:00,Sleater-Kinney,Rock,0,47.6135664,-122.3319103,,1.0,2019-06-14 17:00:00+00:00,98101,33.5,33.5,0.0,WA,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-seattle-washington-11-24-2019/event/0F0056C5EA4149E5,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.005736,Tyler Childers,Courtney Marie Andrews,2019-10-25 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
171327,50,2000 CenturyLink Center Drive,Bossier City,US,2019-08-25 00:00:00+00:00,Chris Stapleton's All American Road Show,Country,1,32.466829600000004,-93.6714935,4,1.0,2019-02-01 16:00:00+00:00,71112,85.75,35.75,0.0,LA,Country,https://www.ticketmaster.com/chris-stapletons-all-american-road-show-bossier-city-louisiana-08-24-2019/event/1B005636CF78D507,CenturyLink Center,268.0,CenturyLink Center,Bossier City,"14,000",0.004078,The Marcus King Band,,,569,2000 CenturyTel Center Dr.,71112,Shreveport,US,Bossier City
173303,108,2000 CenturyLink Center Drive,Bossier City,US,2019-11-16 01:00:00+00:00,Old Dominion's Make It Sweet Tour w/ Scotty McCreery and Ryan Hurd,Country,1,32.466829600000004,-93.6714935,,1.0,2019-05-17 15:00:00+00:00,71112,65.0,35.0,0.0,LA,Country,https://www.ticketmaster.com/old-dominions-make-it-sweet-tour-bossier-city-louisiana-11-15-2019/event/1B0056A3975174BE,CenturyLink Center,268.0,CenturyLink Center,Bossier City,"14,000",0.004078,The Marcus King Band,,,569,2000 CenturyTel Center Dr.,71112,Shreveport,US,Bossier City
302858,120,777 Beach Blvd,Biloxi,US,2019-12-08 02:00:00+00:00,Postmodern Jukebox: A Very Postmodern Christmas,Jazz,1,30.392483,-88.887484,,1.0,2019-06-14 15:00:00+00:00,39530,74.99,24.99,0.0,MS,Jazz,https://www.ticketmaster.com/postmodern-jukebox-a-very-postmodern-christmas-biloxi-mississippi-12-07-2019/event/1B0056C7E8549531,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.026952999999999998,Patti Labelle,,2019-11-02 20:00:00-05:00,36895,875 Beach Boulevard,39530,Mobile,US,Biloxi
366322,35,911 Pine St,Seattle,US,2019-09-15 03:00:00+00:00,"Avril Lavigne ""Head Above Water"" Tour",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,96.5,36.5,0.0,WA,Pop,https://www.ticketmaster.com/avril-lavigne-head-above-water-tour-seattle-washington-09-14-2019/event/0F0056D3B8E4331E,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
366046,35,911 Pine St,Seattle,US,2019-09-15 03:00:00+00:00,"Avril Lavigne ""Head Above Water"" Tour",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,96.5,36.5,0.0,WA,Pop,https://www.ticketmaster.com/avril-lavigne-head-above-water-tour-seattle-washington-09-14-2019/event/0F0056D3B8E4331E,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
365819,35,911 Pine St,Seattle,US,2019-09-15 03:00:00+00:00,"Avril Lavigne ""Head Above Water"" Tour",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,96.5,36.5,0.0,WA,Pop,https://www.ticketmaster.com/avril-lavigne-head-above-water-tour-seattle-washington-09-14-2019/event/0F0056D3B8E4331E,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
365592,35,911 Pine St,Seattle,US,2019-09-15 03:00:00+00:00,"Avril Lavigne ""Head Above Water"" Tour",Rock,1,47.6135664,-122.3319103,,1.0,2019-06-28 17:00:00+00:00,98101,96.5,36.5,0.0,WA,Pop,https://www.ticketmaster.com/avril-lavigne-head-above-water-tour-seattle-washington-09-14-2019/event/0F0056D3B8E4331E,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.041552,Joe Bonamassa,,2020-03-20 20:00:00-07:00,529,901 Pine Street,98101,Seattle,US,Seattle
