,datetime_local,is_ga,id,popularity_sg,short_title,tm_date,tm_event,listing_count,average_price,median_price,lowest_price,headliner,is_ga,event_name,price_min,price_max,max_tickets,venue_name,postalCode,city,state,country,address,longitude,latitude,num_markets,genre,subgenre,event_date,is_presale,days_event,day_of_week,date
2399,2019-11-03T19:00:00,False,4967410,0.515,Anthony Ramos,2019-11-02 23:00:00+00:00,Anthony Ramos,29.0,124.0,45.0,30.0,Anthony Ramos,0.0,Anthony Ramos,16.0,16.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-11-02 23:00:00+00:00,1,71.0,5.0,2019-11-02 23:00:00+00:00
2400,2019-11-29T20:00:00,False,4979355,0.328,Gary Hoey,2019-11-29 01:00:00+00:00,Gary Hoey - Ho! Ho! Hoey Rockin' Holiday Show,34.0,83.0,83.0,83.0,Gary Hoey,0.0,Gary Hoey - Ho! Ho! Hoey Rockin' Holiday Show,25.0,58.0,10,Blue Ocean Music Hall,01952,Salisbury,MA,US,4 Oceanfront North,-70.81629566,42.84356106,1.0,Rock,Pop,2019-11-29 01:00:00+00:00,0,90.0,4.0,2019-11-29 01:00:00+00:00
2401,2019-11-19T20:00:00,True,4938520,0.36,Allah-Las,2019-11-19 00:00:00+00:00,Allah-Las,25.0,61.0,56.0,42.0,Allah-Las,1.0,Allah-Las,22.0,22.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Pop,2019-11-19 00:00:00+00:00,1,115.0,1.0,2019-11-19 00:00:00+00:00
2402,2019-10-18T20:00:00,False,4938204,0.0,JJ Grey,2019-10-18 00:00:00+00:00,JJ Grey,59.0,72.0,68.0,57.0,JJ Grey,0.0,JJ Grey,29.5,39.5,10,The Cabot,01915,Beverly,MA,US,286 Cabot Street,-70.878915,42.551455,1.0,Rock,Alternative Rock,2019-10-18 00:00:00+00:00,1,83.0,4.0,2019-10-18 00:00:00+00:00
2403,2019-11-02T20:00:00,True,4902895,0.31,The Main Squeeze (18+),2019-11-01 23:00:00+00:00,The Main Squeeze,25.0,47.0,43.0,26.0,The Main Squeeze,1.0,The Main Squeeze,14.0,14.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-11-01 23:00:00+00:00,0,133.0,4.0,2019-11-01 23:00:00+00:00
2404,2020-02-14T20:00:00,False,4962936,0.314,Ripe with Phony Ppl,2020-02-15 00:00:00+00:00,Ripe: Two Day Pass,58.0,135.0,74.0,51.0,Phony Ppl,0.0,Ripe: Two Day Pass,40.0,40.0,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Rock,Pop,2020-02-15 00:00:00+00:00,0,185.0,5.0,2020-02-15 00:00:00+00:00
2405,2020-02-15T19:00:00,False,4962939,0.314,Ripe with The New Respects,2020-02-15 00:00:00+00:00,Ripe: Two Day Pass,59.0,136.0,74.0,52.0,Ripe,0.0,Ripe: Two Day Pass,40.0,40.0,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Rock,Pop,2020-02-15 00:00:00+00:00,0,185.0,5.0,2020-02-15 00:00:00+00:00
2406,2019-12-03T20:30:00,True,4954593,0.375,The Joy Formidable,2019-12-03 00:30:00+00:00,The Joy Formidable,26.0,67.0,63.0,46.0,The Joy Formidable,1.0,The Joy Formidable,25.0,25.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-12-03 00:30:00+00:00,1,115.0,1.0,2019-12-03 00:30:00+00:00
2407,2019-10-11T20:00:00,False,4976105,0.479,Rickie Lee Jones,2019-10-11 00:00:00+00:00,Rickie Lee Jones,109.0,78.0,72.0,69.0,Rickie Lee Jones,0.0,Rickie Lee Jones,25.0,48.5,10,Blue Ocean Music Hall,01952,Salisbury,MA,US,4 Oceanfront North,-70.81629566,42.84356106,1.0,Rock,Pop,2019-10-11 00:00:00+00:00,1,41.0,4.0,2019-10-11 00:00:00+00:00
2408,2019-10-09T19:00:00,True,4916176,0.469,The Dodos with Twen (18+),2019-10-08 23:00:00+00:00,The Dodos,27.0,56.0,50.0,39.0,The Dodos,1.0,The Dodos,22.0,22.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-10-08 23:00:00+00:00,0,116.0,1.0,2019-10-08 23:00:00+00:00
2409,2020-04-10T20:00:00,False,4974647,0.36,Kashmir - A Tribute To Led Zeppelin,2020-04-10 00:00:00+00:00,Kashmir- A Tribute To Led Zeppelin,53.0,53.0,51.0,51.0,In The Led (Led Zeppelin Tribute),0.0,Kashmir- A Tribute To Led Zeppelin,15.0,29.5,10,Blue Ocean Music Hall,01952,Salisbury,MA,US,4 Oceanfront North,-70.81629566,42.84356106,1.0,Rock,Pop,2020-04-10 00:00:00+00:00,1,307.0,4.0,2020-04-10 00:00:00+00:00
2410,2019-10-19T20:00:00,True,4848084,0.315,Half Moon Run with Tim Baker (18+),2019-10-19 00:00:00+00:00,Half Moon Run,37.0,52.0,49.0,37.0,Half Moon Run,1.0,Half Moon Run,19.0,19.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-10-19 00:00:00+00:00,1,168.0,5.0,2019-10-19 00:00:00+00:00
2411,2019-11-22T19:00:00,False,4963443,0.264,Letters To Cleo with Speedy Ortiz (18+),2019-11-23 00:00:00+00:00,Letters To Cleo,18.0,196.0,74.0,60.0,Letters To Cleo,0.0,Letters To Cleo,30.0,30.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-11-23 00:00:00+00:00,0,98.0,5.0,2019-11-23 00:00:00+00:00
2412,2019-11-22T19:00:00,False,4963443,0.264,Letters To Cleo with Speedy Ortiz (18+),2019-11-23 00:00:00+00:00,Letters To Cleo,18.0,196.0,74.0,60.0,Letters To Cleo,0.0,Letters To Cleo,50.5,50.5,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-11-23 00:00:00+00:00,0,98.0,5.0,2019-11-23 00:00:00+00:00
2413,2019-11-23T19:00:00,False,4963447,0.267,Letters To Cleo with Speedy Ortiz (18+),2019-11-23 00:00:00+00:00,Letters To Cleo,12.0,83.0,79.0,62.0,Letters To Cleo,0.0,Letters To Cleo,30.0,30.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-11-23 00:00:00+00:00,0,98.0,5.0,2019-11-23 00:00:00+00:00
2414,2019-11-23T19:00:00,False,4963447,0.267,Letters To Cleo with Speedy Ortiz (18+),2019-11-23 00:00:00+00:00,Letters To Cleo,12.0,83.0,79.0,62.0,Letters To Cleo,0.0,Letters To Cleo,50.5,50.5,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-11-23 00:00:00+00:00,0,98.0,5.0,2019-11-23 00:00:00+00:00
2415,2019-12-31T21:00:00,False,5005334,0.0,New Years Eve Bash With The Fools!,2019-12-31 02:00:00+00:00,New Years Eve Bash With The Fools!,3.0,59.0,58.0,55.0,The Fools,0.0,New Years Eve Bash With The Fools!,28.0,97.0,10,Blue Ocean Music Hall,01952,Salisbury,MA,US,4 Oceanfront North,-70.81629566,42.84356106,1.0,Rock,Pop,2019-12-31 02:00:00+00:00,1,101.0,1.0,2019-12-31 02:00:00+00:00
2416,2019-11-08T19:00:00,False,4973818,0.576,Trigger Hippy,2019-11-08 00:00:00+00:00,Trigger Hippy,22.0,155.0,51.0,41.0,Trigger Hippy,0.0,Trigger Hippy,20.0,20.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-11-08 00:00:00+00:00,1,76.0,4.0,2019-11-08 00:00:00+00:00
2417,2019-11-05T19:00:00,False,4970824,0.46,Daedelus,2019-11-05 00:00:00+00:00,Daedelus,21.0,156.0,44.0,34.0,Daedelus,0.0,Daedelus,16.0,16.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-11-05 00:00:00+00:00,1,73.0,1.0,2019-11-05 00:00:00+00:00
2418,2019-11-30T20:00:00,False,4970827,0.247,Kung Fu,2019-11-30 01:00:00+00:00,Kung Fu,19.0,175.0,57.0,40.0,Kung Fu,0.0,Kung Fu,20.0,20.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Pop,2019-11-30 01:00:00+00:00,1,98.0,5.0,2019-11-30 01:00:00+00:00
2419,2019-12-08T20:00:00,False,5021869,0.0,The Fixx,2019-11-01 02:00:00+00:00,The Fixx,1.0,72.0,72.0,72.0,The Fixx,0.0,The Fixx,37.5,37.5,10,Big Night Live,02114,Boston,MA,US,110 Causeway Street ,-71.0617,42.365977,1.0,Rock,Pop,2019-11-01 02:00:00+00:00,0,34.0,4.0,2019-11-01 02:00:00+00:00
2420,2019-10-16T19:00:00,True,4983717,0.281,In Real Life - Cambridge,2019-10-15 22:30:00+00:00,In Real Life,1.0,72.0,72.0,72.0,In Real Life,1.0,In Real Life,25.0,99.0,10,Sonia,02139,Cambridge,MA,US,10 Brookline St.,-71.10162,42.363501,1.0,Pop,Pop,2019-10-15 22:30:00+00:00,0,50.0,1.0,2019-10-15 22:30:00+00:00
2421,2019-11-04T20:00:00,False,4978074,0.528,Hot Rod Circuit (18+),2019-11-04 00:00:00+00:00,"Hot Rod Circuit: playing ""Sorry About Tomorrow"" in full",24.0,50.0,45.0,34.0,Hot Rod Circuit,0.0,"Hot Rod Circuit: playing ""Sorry About Tomorrow"" in full",18.5,18.5,4,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-11-04 00:00:00+00:00,0,67.0,0.0,2019-11-04 00:00:00+00:00
2422,2019-10-22T20:00:00,False,4938523,0.323,DIIV with Chastity,2019-10-21 23:00:00+00:00,DIIV,25.0,58.0,53.0,35.0,DIIV,0.0,DIIV,18.0,18.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-10-21 23:00:00+00:00,1,87.0,0.0,2019-10-21 23:00:00+00:00
2423,2019-11-22T19:00:00,False,4963443,0.264,Letters To Cleo with Speedy Ortiz (18+),2019-11-22 00:00:00+00:00,Letters To Cleo,18.0,196.0,74.0,60.0,Letters To Cleo,0.0,Letters To Cleo,30.0,30.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-11-22 00:00:00+00:00,0,97.0,4.0,2019-11-22 00:00:00+00:00
2424,2019-11-23T19:00:00,False,4963447,0.267,Letters To Cleo with Speedy Ortiz (18+),2019-11-22 00:00:00+00:00,Letters To Cleo,12.0,83.0,79.0,62.0,Letters To Cleo,0.0,Letters To Cleo,30.0,30.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-11-22 00:00:00+00:00,0,97.0,4.0,2019-11-22 00:00:00+00:00
2425,2019-11-12T20:00:00,True,4916183,0.279,Chastity Belt with DJ Carbo (18+),2019-11-12 00:00:00+00:00,Chastity Belt,26.0,48.0,40.0,32.0,DJ Carbo,1.0,Chastity Belt,15.0,15.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-11-12 00:00:00+00:00,0,152.0,1.0,2019-11-12 00:00:00+00:00
2426,2019-10-16T20:00:00,True,4936089,0.314,The Early November with Have Mercy,2019-10-15 23:00:00+00:00,The Early November,24.0,52.0,44.0,35.0,The Early November,1.0,The Early November,19.0,19.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-10-15 23:00:00+00:00,1,81.0,1.0,2019-10-15 23:00:00+00:00
2427,2019-12-11T19:00:00,True,4955673,0.409,Battles,2019-12-11 00:00:00+00:00,Battles,32.0,53.0,47.0,38.0,Battles,1.0,Battles,20.0,20.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-12-11 00:00:00+00:00,1,123.0,2.0,2019-12-11 00:00:00+00:00
2428,2019-12-04T20:00:00,False,4938206,0.0,The Ten Tenors,2019-12-04 01:00:00+00:00,The Ten Tenors,24.0,98.0,101.0,73.0,The Ten Tenors,0.0,The Ten Tenors,39.5,69.5,10,The Cabot,01915,Beverly,MA,US,286 Cabot Street,-70.878915,42.551455,1.0,Pop,Adult Contemporary,2019-12-04 01:00:00+00:00,1,130.0,2.0,2019-12-04 01:00:00+00:00
2429,2019-11-23T20:00:00,True,4948326,0.346,Yonder Mountain String Band with The Drunken Hearts (18+),2019-11-23 00:00:00+00:00,Yonder Mountain String Band,33.0,68.0,64.0,51.0,Yonder Mountain String Band,1.0,Yonder Mountain String Band,30.0,30.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-11-23 00:00:00+00:00,1,112.0,5.0,2019-11-23 00:00:00+00:00
2430,2019-11-06T19:00:00,False,4976346,0.271,Pokey LaFarge with Jake La Botz,2019-11-06 00:00:00+00:00,Pokey LaFarge,29.0,129.0,47.0,39.0,Pokey LaFarge,0.0,Pokey LaFarge,20.0,20.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2019-11-06 00:00:00+00:00,1,68.0,2.0,2019-11-06 00:00:00+00:00
2431,2019-12-28T21:00:00,False,4948367,0.411,The Push Stars (18+),2019-12-28 01:00:00+00:00,The Push Stars,21.0,68.0,63.0,49.0,The Push Stars,0.0,The Push Stars,29.5,29.5,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Rock,Alternative Rock,2019-12-28 01:00:00+00:00,1,147.0,5.0,2019-12-28 01:00:00+00:00
2432,2019-12-05T20:00:00,False,5020264,0.0,The Milk Carton Kids,2019-12-05 01:00:00+00:00,Milk Carton Kids,18.0,154.0,79.0,72.0,The Milk Carton Kids,0.0,Milk Carton Kids,39.5,49.5,10,The Cabot,01915,Beverly,MA,US,286 Cabot Street,-70.878915,42.551455,1.0,Rock,Alternative Rock,2019-12-05 01:00:00+00:00,1,68.0,3.0,2019-12-05 01:00:00+00:00
2433,2020-01-11T19:00:00,False,5020641,0.305,Book Of Love,2020-01-11 00:00:00+00:00,Book of Love,5.0,63.0,67.0,51.0,Book Of Love,0.0,Book of Love,25.0,25.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Rock,Alternative Rock,2020-01-11 00:00:00+00:00,1,105.0,5.0,2020-01-11 00:00:00+00:00
2434,2019-10-25T20:00:00,False,4983202,0.405,Dean Ford & The Beautiful Ones - A Tribute To Prince,2019-10-25 00:00:00+00:00,Dean Ford & The Beautiful Ones- A Tribute To Prince,60.0,49.0,46.0,46.0,A Tribute to Prince,0.0,Dean Ford & The Beautiful Ones- A Tribute To Prince,15.0,25.0,10,Blue Ocean Music Hall,01952,Salisbury,MA,US,4 Oceanfront North,-70.81629566,42.84356106,1.0,Rock,Alternative Rock,2019-10-25 00:00:00+00:00,1,76.0,4.0,2019-10-25 00:00:00+00:00
2439,2019-11-17T19:30:00,False,5021868,0.0,Neon Indian,2019-11-01 01:30:00+00:00,Neon Indian,1.0,49.0,49.0,49.0,Neon Indian,0.0,Neon Indian,24.5,24.5,10,Big Night Live,02114,Boston,MA,US,110 Causeway Street ,-71.0617,42.365977,1.0,Rock,Alternative Rock,2019-11-01 01:30:00+00:00,0,34.0,4.0,2019-11-01 01:30:00+00:00
2440,2019-11-09T21:00:00,False,4970411,0.549,The Emo Band,2019-11-09 01:00:00+00:00,The Emo Band - Live Band Emo & Pop Punk Karaoke Party!,,,,,The Emo Band,0.0,The Emo Band - Live Band Emo & Pop Punk Karaoke Party!,10.0,10.0,10,Sonia,02139,Cambridge,MA,US,10 Brookline St.,-71.10162,42.363501,1.0,Rock,Emo,2019-11-09 01:00:00+00:00,0,80.0,5.0,2019-11-09 01:00:00+00:00
2441,2019-11-02T20:30:00,False,4977765,0.351,Abhi the Nomad,2019-11-02 00:25:00+00:00,Abhi the Nomad: The Modern Trash Tour with Atwood,10.0,72.0,69.0,46.0,Abhi the Nomad,0.0,Abhi the Nomad: The Modern Trash Tour with Atwood,15.0,15.0,10,Sonia,02139,Cambridge,MA,US,10 Brookline St.,-71.10162,42.363501,1.0,Hip-Hop/Rap,Hip-Hop/Rap,2019-11-02 00:25:00+00:00,0,129.0,5.0,2019-11-02 00:25:00+00:00
2442,2019-11-27T19:00:00,False,4970901,0.332,Cousin Stizz,2019-11-27 00:00:00+00:00,Cousin Stizz,63.0,127.0,100.0,51.0,Cousin Stizz,0.0,Cousin Stizz,25.0,45.0,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Hip-Hop/Rap,French Rap,2019-11-27 00:00:00+00:00,1,96.0,2.0,2019-11-27 00:00:00+00:00
2443,2019-12-15T18:00:00,True,4970822,0.421,Surfaces,2019-12-15 00:00:00+00:00,Surfaces,6.0,326.0,200.0,194.0,Surfaces,1.0,Surfaces,15.0,15.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,R&B,R&B,2019-12-15 00:00:00+00:00,1,113.0,6.0,2019-12-15 00:00:00+00:00
2444,2019-11-20T20:00:00,False,4836828,0.351,Gesaffelstein (18+),2019-11-20 00:00:00+00:00,Gesaffelstein,148.0,111.0,101.0,27.0,Gesaffelstein,0.0,Gesaffelstein,49.5,69.5,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Dance/Electronic,Witchstep,2019-11-20 00:00:00+00:00,1,207.0,2.0,2019-11-20 00:00:00+00:00
2445,2019-12-01T19:00:00,False,4838156,0.602,Ze Neto e Cristiano,2019-12-01 00:00:00+00:00,Ze Neto e Cristiano,17.0,246.0,232.0,173.0,Ze Neto e Cristiano,0.0,Ze Neto e Cristiano,100.0,120.0,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Latin,Latin,2019-12-01 00:00:00+00:00,0,228.0,6.0,2019-12-01 00:00:00+00:00
2446,2019-12-31T19:00:00,False,4962938,0.362,Twiddle (18+),2019-12-31 00:00:00+00:00,Twiddle,75.0,107.0,91.0,69.0,Twiddle,0.0,Twiddle,40.5,50.5,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,R&B,Funk,2019-12-31 00:00:00+00:00,1,136.0,1.0,2019-12-31 00:00:00+00:00
2447,2019-10-20T19:00:00,True,4912686,0.377,Hoodie Allen with Jake Miller,2019-10-19 23:00:00+00:00,Hoodie Allen,37.0,73.0,61.0,46.0,Hoodie Allen,1.0,Hoodie Allen,29.5,29.5,6,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Hip-Hop/Rap,French Rap,2019-10-19 23:00:00+00:00,1,113.0,5.0,2019-10-19 23:00:00+00:00
2448,2019-10-07T20:00:00,False,4821653,0.373,The Paper Kites with Tall Heights,2019-10-06 23:00:00+00:00,The Paper Kites,68.0,76.0,67.0,50.0,The Paper Kites,0.0,The Paper Kites,25.0,25.0,8,Somerville Theatre,02144,Somerville,MA,US,55 Davis Square,-71.12281899999999,42.396753000000004,3.0,Folk,Indie Folk,2019-10-06 23:00:00+00:00,1,171.0,6.0,2019-10-06 23:00:00+00:00
2449,2019-11-05T20:00:00,False,5005468,0.557,Sean Paul (18+),2019-11-05 00:00:00+00:00,Sean Paul,30.0,94.0,72.0,61.0,Sean Paul,0.0,Sean Paul,35.0,65.0,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Hip-Hop/Rap,French Rap,2019-11-05 00:00:00+00:00,1,45.0,1.0,2019-11-05 00:00:00+00:00
2450,2020-04-02T20:00:00,False,5020689,0.332,Sofi Tukker,2020-04-01 23:00:00+00:00,Sofi Tukker - R.I.P. Shame World Tour,66.0,129.0,83.0,51.0,Sofi Tukker,0.0,Sofi Tukker - R.I.P. Shame World Tour,26.0,46.0,8,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,World,World,2020-04-01 23:00:00+00:00,1,187.0,2.0,2020-04-01 23:00:00+00:00
2451,2019-11-21T19:00:00,False,4954640,0.327,Gramatik with Opiuo,2019-11-21 00:00:00+00:00,Gramatik - Re:Coil Tour Pt II,86.0,92.0,73.0,48.0,Gramatik,0.0,Gramatik - Re:Coil Tour Pt II,29.5,49.5,10,House of Blues Boston presented by Cricket Wireless,02215,Boston,MA,US,15 Lansdowne St.,-71.0957036,42.3471841,3.0,Hip-Hop/Rap,French Rap,2019-11-21 00:00:00+00:00,1,103.0,3.0,2019-11-21 00:00:00+00:00
2452,2020-01-31T19:00:00,False,5020679,0.338,Lane 8 (18+),2020-01-31 00:00:00+00:00,Lane 8,30.0,144.0,71.0,45.0,Lane 8,0.0,Lane 8,24.0,24.0,6,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Dance/Electronic,Witchstep,2020-01-31 00:00:00+00:00,1,125.0,4.0,2020-01-31 00:00:00+00:00
2453,2020-01-30T19:00:00,True,4976395,0.242,Lauren Alaina with Filmore,2020-01-30 00:00:00+00:00,Lauren Alaina,49.0,65.0,62.0,31.0,Lauren Alaina,1.0,Lauren Alaina,28.0,28.0,6,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Country,Country,2020-01-30 00:00:00+00:00,1,243.0,3.0,2020-01-30 00:00:00+00:00
2454,2019-10-10T20:00:00,False,4912460,0.0,Robert Cray,2019-10-10 00:00:00+00:00,Robert Cray,40.0,123.0,93.0,76.0,Robert Cray,0.0,Robert Cray,39.5,64.5,10,The Cabot,01915,Beverly,MA,US,286 Cabot Street,-70.878915,42.551455,1.0,Blues,Blues,2019-10-10 00:00:00+00:00,1,103.0,3.0,2019-10-10 00:00:00+00:00
2455,2019-11-08T20:00:00,False,4958365,0.308,Rachael & Vilray,2019-11-07 23:00:00+00:00,Rachael & Vilray,73.0,73.0,72.0,55.0,Rachael & Vilray,0.0,Rachael & Vilray,30.0,30.0,10,Somerville Theatre,02144,Somerville,MA,US,55 Davis Square,-71.12281899999999,42.396753000000004,3.0,Jazz,Jazz,2019-11-07 23:00:00+00:00,0,90.0,3.0,2019-11-07 23:00:00+00:00
2456,2019-12-06T20:00:00,True,4903188,0.247,Morgan Evans with Madison Kozak,2019-12-06 00:00:00+00:00,Morgan Evans,44.0,52.0,47.0,34.0,Morgan Evans,1.0,Morgan Evans,20.0,20.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Country,Country,2019-12-06 00:00:00+00:00,1,167.0,4.0,2019-12-06 00:00:00+00:00
2457,2019-12-30T19:00:00,True,4963444,0.3,Twiddle (18+),2019-12-30 00:00:00+00:00,Twiddle,7.0,107.0,114.0,85.0,Twiddle,1.0,Twiddle,26.0,26.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,R&B,Funk,2019-12-30 00:00:00+00:00,0,135.0,0.0,2019-12-30 00:00:00+00:00
2458,2019-10-03T20:00:00,False,4906435,0.537,Jimmie Vaughan,2019-10-03 00:00:00+00:00,Jimmie Vaughan,2.0,86.0,83.0,83.0,Jimmie Vaughan,0.0,Jimmie Vaughan,25.0,50.0,10,Blue Ocean Music Hall,01952,Salisbury,MA,US,4 Oceanfront North,-70.81629566,42.84356106,1.0,Blues,Blues,2019-10-03 00:00:00+00:00,1,103.0,3.0,2019-10-03 00:00:00+00:00
2459,2019-12-07T19:00:00,False,5012593,0.324,Ensiferum with Kalmah,2019-12-07 00:00:00+00:00,Ensiferum,7.0,64.0,60.0,56.0,Ensiferum,0.0,Ensiferum,27.0,27.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Metal,Nu-Metal,2019-12-07 00:00:00+00:00,0,78.0,5.0,2019-12-07 00:00:00+00:00
2460,2019-10-29T19:00:00,True,4947843,0.371,Chief Keef (18+),2019-10-28 23:00:00+00:00,Chief Keef,45.0,152.0,64.0,46.0,Chief Keef,1.0,Chief Keef,25.0,25.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Hip-Hop/Rap,French Rap,2019-10-28 23:00:00+00:00,1,87.0,0.0,2019-10-28 23:00:00+00:00
2461,2019-10-30T19:00:00,True,4947841,0.372,Chief Keef (18+),2019-10-28 23:00:00+00:00,Chief Keef,44.0,104.0,64.0,45.0,Chief Keef,1.0,Chief Keef,25.0,25.0,8,Paradise Rock Club presented by Citizens Bank,02215,Boston,MA,US,967 Commonwealth Avenue,-71.11953790000001,42.35183320000001,3.0,Hip-Hop/Rap,French Rap,2019-10-28 23:00:00+00:00,1,87.0,0.0,2019-10-28 23:00:00+00:00
2462,2019-10-29T20:00:00,True,4932617,0.331,Maxo Kream with Q Da Fool,2019-10-28 23:00:00+00:00,Maxo Kream,27.0,60.0,58.0,43.0,Maxo Kream,1.0,Maxo Kream,25.0,25.0,8,Brighton Music Hall presented by Citizens Bank,02134,Boston,MA,US,158 Brighton Avenue,-71.1326128,42.352899900000004,2.0,Hip-Hop/Rap,French Rap,2019-10-28 23:00:00+00:00,1,108.0,0.0,2019-10-28 23:00:00+00:00
