zip_code,state,msa_num,msa_name,
19730,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19731,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19732,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19733,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19734,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19735,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19736,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19801,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19802,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19803,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19804,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19805,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19806,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19807,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19808,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19809,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19810,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19850,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19880,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19884,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19885,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19886,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19887,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19889,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19890,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19891,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19892,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19893,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19894,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19895,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19896,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19897,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19898,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19899,DE,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",
19901,DE,20100,"Dover, DE Metro Area",
19902,DE,20100,"Dover, DE Metro Area",
19903,DE,20100,"Dover, DE Metro Area",
19904,DE,20100,"Dover, DE Metro Area",
19905,DE,20100,"Dover, DE Metro Area",
19906,DE,20100,"Dover, DE Metro Area",
19930,DE,99008,DE NONMETROPOLITAN AREA,
19931,DE,99008,DE NONMETROPOLITAN AREA,
19933,DE,99008,DE NONMETROPOLITAN AREA,
19934,DE,20100,"Dover, DE Metro Area",
19936,DE,20100,"Dover, DE Metro Area",
19938,DE,20100,"Dover, DE Metro Area",
19939,DE,99008,DE NONMETROPOLITAN AREA,
19940,DE,99008,DE NONMETROPOLITAN AREA,
19941,DE,99008,DE NONMETROPOLITAN AREA,
19942,DE,20100,"Dover, DE Metro Area",
19943,DE,20100,"Dover, DE Metro Area",
19944,DE,99008,DE NONMETROPOLITAN AREA,
19945,DE,99008,DE NONMETROPOLITAN AREA,
19946,DE,20100,"Dover, DE Metro Area",
19947,DE,99008,DE NONMETROPOLITAN AREA,
19950,DE,99008,DE NONMETROPOLITAN AREA,
19951,DE,99008,DE NONMETROPOLITAN AREA,
19952,DE,20100,"Dover, DE Metro Area",
19953,DE,20100,"Dover, DE Metro Area",
19954,DE,20100,"Dover, DE Metro Area",
19955,DE,20100,"Dover, DE Metro Area",
19956,DE,99008,DE NONMETROPOLITAN AREA,
19958,DE,99008,DE NONMETROPOLITAN AREA,
19960,DE,99008,DE NONMETROPOLITAN AREA,
19961,DE,20100,"Dover, DE Metro Area",
19962,DE,20100,"Dover, DE Metro Area",
19963,DE,99008,DE NONMETROPOLITAN AREA,
19964,DE,20100,"Dover, DE Metro Area",
19966,DE,99008,DE NONMETROPOLITAN AREA,
19967,DE,99008,DE NONMETROPOLITAN AREA,
19968,DE,99008,DE NONMETROPOLITAN AREA,
19969,DE,99008,DE NONMETROPOLITAN AREA,
19970,DE,99008,DE NONMETROPOLITAN AREA,
19971,DE,99008,DE NONMETROPOLITAN AREA,
19973,DE,99008,DE NONMETROPOLITAN AREA,
19975,DE,99008,DE NONMETROPOLITAN AREA,
19977,DE,20100,"Dover, DE Metro Area",
19979,DE,20100,"Dover, DE Metro Area",
19980,DE,20100,"Dover, DE Metro Area",
20001,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20002,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20003,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20004,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20005,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20006,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20007,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20008,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20009,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20010,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20011,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20012,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20013,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20015,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20016,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20017,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20018,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20019,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20020,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20022,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20023,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20024,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20026,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20027,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20029,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20030,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20032,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20033,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20035,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20036,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20037,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20038,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20039,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20040,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20041,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20042,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20043,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20044,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20045,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20046,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20047,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20049,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20050,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20051,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20052,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20053,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20055,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20056,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20057,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20058,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20059,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20060,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20061,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20062,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20063,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20064,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20065,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20066,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20067,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20068,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20069,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20070,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20071,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20073,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20074,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20075,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20076,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20077,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20078,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20080,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20081,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20082,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20088,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20090,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20091,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20097,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20098,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20099,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20101,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20102,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20103,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20104,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20105,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20106,VA,99044,VA NONMETROPOLITAN AREA,
20107,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20108,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20109,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20110,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20111,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20112,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20113,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20115,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20116,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20117,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20118,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20119,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20120,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20121,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20122,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20124,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20128,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20129,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20130,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20131,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20132,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20134,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20135,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20136,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20137,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20138,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20139,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20140,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20141,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20142,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20143,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20144,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20146,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20147,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20148,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20149,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20151,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20152,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20153,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20155,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20156,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20158,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20159,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20160,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20163,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20164,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20165,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20166,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20167,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20168,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20169,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20170,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20171,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20172,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20175,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20176,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20177,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20178,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20180,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20181,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20182,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20184,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20185,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20186,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20187,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20188,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20189,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20190,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20191,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20192,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20193,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20194,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20195,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20196,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20197,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20198,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20199,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20201,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20202,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20203,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20204,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20206,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20207,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20208,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20210,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20211,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20212,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20213,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20214,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20215,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20216,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20217,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20218,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20219,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20220,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20221,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20222,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20223,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20224,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20226,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20227,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20228,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20229,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20230,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20231,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20232,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20233,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20235,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20237,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20238,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20239,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20240,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20241,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20242,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20244,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20245,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20250,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20251,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20254,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20260,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20261,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20262,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20265,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20266,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20268,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20270,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20277,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20289,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20299,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20301,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20303,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20306,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20307,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20310,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20314,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20315,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20317,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20318,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20319,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20330,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20332,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20336,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20337,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20338,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20340,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20350,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20355,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20370,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20372,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20373,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20374,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20375,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20376,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20380,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20388,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20389,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20390,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20391,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20392,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20393,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20394,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20395,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20398,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20401,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20402,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20403,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20404,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20405,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20406,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20407,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20408,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20409,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20410,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20411,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20412,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20413,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20414,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
20415,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",
