,is_ga,popularity_sg,short_title,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id,headliner
3038,0.0,0.0,White Wolf Sonic Princess &,,,,,Evanston SPACE,0,1245 Chicago Avenue,Evanston,IL,60202,2109,White Wolf Sonic Princess &
3039,0.0,0.514,Astronautalis (21+),4.0,47.0,45.0,42.0,Subterranean,0,2011 West North Avenue,Chicago,IL,60647,2088,Astronautalis
3040,1.0,0.62,Los Cafres (21+),,,,,Joe's on Weed St.,0,940 West Weed Street,Chicago,IL,60622,914,Los Cafres
3041,1.0,0.0,Confederate Railroad,1.0,82.0,82.0,82.0,Black Diamond Harley-Davidson,0,2400 Williamson County Parkway,Marion,IL,62959,78741,Confederate Railroad
3042,1.0,0.537,The Red Jumpsuit Apparatus with Eyes Set To Kill,2.0,99.0,92.0,92.0,Bottom Lounge,0,1375 W. Lake St,Chicago,IL,60607,981,The Red Jumpsuit Apparatus
3043,0.0,0.602,The Sweet,25.0,83.0,69.0,69.0,Arcada Theatre,0,105 East Main Street,Saint Charles,IL,60174,4131,The Sweet
3044,0.0,0.536,Kenny G,118.0,137.0,126.0,94.0,Genesee Theatre,0,203 N. Genesee St.,Waukegan,IL,60085,1152,Kenny G
3045,1.0,0.506,Sugar Candy Mountain,3.0,38.0,40.0,33.0,Beat Kitchen,0,2100 West Belmont Avenue,Chicago,IL,60618,3320,Sugar Candy Mountain
3046,0.0,0.0,Jim Campilongo Trio (21+),,,,,Hungry Brain,0,2319 W. Belmont,Chicago,IL,60618,30357,Jim Campilongo Trio
3047,0.0,0.0,Rachael Yamagata,1.0,108.0,108.0,108.0,Evanston SPACE,0,1245 Chicago Avenue,Evanston,IL,60202,2109,Rachael Yamagata
3048,1.0,0.467,Dominic Fike,19.0,174.0,89.0,67.0,Reggies Rock Club,0,2109 South State Street,Chicago,IL,60616,2439,Dominic Fike
3049,1.0,0.0,The Appleseed Cast,,,,,Empty Bottle,0,1035 North Western Avenue,Chicago,IL,60622,1365,The Appleseed Cast
3050,0.0,0.525,Martin & Pops,4.0,136.0,126.0,126.0,Copernicus Center,0,5216 W. Lawrence Ave.,Chicago,IL,60630,16312,Martin & Pops
3051,0.0,0.577,Marc Martel,11.0,78.0,80.0,63.0,Prairie Capital Convention Center,0,1 Convention Center Plaza,Springfield,IL,62701,1980,Marc Martel
3052,0.0,0.672,Bush with Live and Our Lady Peace,444.0,136.0,129.0,25.0,Hollywood Casino Amphitheatre,0,19100 Ridgeland Avenue,Tinley Park,IL,60477,82,Live
3053,0.0,0.0,Jackyl,14.0,66.0,65.0,45.0,The Forge,0,22 W Cass St,Joliet,IL,60432,426029,Jackyl
3054,1.0,0.589,The Growlers,13.0,140.0,80.0,58.0,Metro,0,3730 N. Clark St.,Chicago,IL,60613,557,The Growlers
3055,0.0,0.593,Buddy Guy,41.0,159.0,161.0,124.0,Arcada Theatre,0,105 East Main Street,Saint Charles,IL,60174,4131,Buddy Guy
3056,0.0,0.614,Glen Hansard,176.0,102.0,91.0,68.0,Chicago Theatre,0,175 North State Street,Chicago,IL,60601,5501,Glen Hansard
3057,1.0,0.0,RUMOURS- The Fleetwood Mac Tribute,,,,,The Monarch Music Hall,0,8102 N University Street,Peoria,IL,61615,472191,Rumours
3058,0.0,0.574,Pentagon,10.0,211.0,119.0,113.0,House of Blues Chicago,0,329 N Dearborn St,Chicago,IL,60654,515,Pentagon
3059,1.0,0.0,Soil,,,,,Durty Nellies,0,180 N. Smith Street,Palatine,IL,60067,3690,Soil
3060,1.0,0.628,Vic Mensa with Jesse,13.0,83.0,81.0,56.0,Vic Theatre,0,3145 N Sheffield,Chicago,IL,60657,372,Jesse
3061,1.0,0.564,Shinyribs (21+),,,,,Joe's on Weed St.,0,940 West Weed Street,Chicago,IL,60622,914,Shinyribs
3062,0.0,0.0,Tributosaurus,,,,,Wire,0,6815 Roosevelt Road,Berwyn,IL,60402,55819,Tributosaurus
3063,1.0,0.0,Titus Andronicus (21+),,,,,Empty Bottle,0,1035 North Western Avenue,Chicago,IL,60622,1365,Titus Andronicus
3064,1.0,0.581,Joe Kay,,,,,Bottom Lounge,0,1375 W. Lake St,Chicago,IL,60607,981,Joe Kay
3065,1.0,0.0,Boy Band Review (19+),,,,,The City Center Champaign,0,505 S Chestnut St,Champaign,IL,61820,464598,Boy Band Review
3066,0.0,0.0,CabCab  Forever Young,,,,,Arranmore Farm + Polo Club,0,34 Rance Road,Oswego,IL,60543,127872,CabCab  Forever Young
3067,1.0,0.0,Walk Off The Earth,3.0,82.0,77.0,74.0,Gallagher Way,0,3635 North Clark Street,Chicago,IL,60613,450408,Walk Off The Earth
3068,0.0,0.615,Social Distortion with Flogging Molly,152.0,123.0,122.0,45.0,Huntington Bank Pavilion at Northerly Island,0,1300 S. Linn White Drive,Chicago,IL,60605,403,Flogging Molly
3069,0.0,0.654,ZZ Top with Cheap Trick,389.0,286.0,99.0,21.0,Hollywood Casino Amphitheatre,0,19100 Ridgeland Avenue,Tinley Park,IL,60477,82,Cheap Trick
3070,0.0,0.463,Pat Travers,10.0,59.0,49.0,46.0,Reggies Rock Club,0,2109 South State Street,Chicago,IL,60616,2439,Pat Travers
3071,0.0,0.0,Scotty McCreery,,,,,The Devon G. Buffett Amphitheater,0,2686 E Cantrell St,Decatur,IL,62521,473606,Scotty McCreery
3072,1.0,0.505,Future Thieves,3.0,41.0,42.0,34.0,Beat Kitchen,0,2100 West Belmont Avenue,Chicago,IL,60618,3320,Future Thieves
3073,0.0,0.0,Evergrey,19.0,89.0,64.0,51.0,The Forge,0,22 West Cass Street,Joliet,IL,60432,7413,Evergrey
3074,0.0,0.53,Grace VanderWaal with Patrick Martin,69.0,97.0,58.0,9.0,Park West,0,322 W. Armitage,Chicago,IL,60614,1029,Grace VanderWaal
3075,1.0,0.59,The Growlers,11.0,152.0,156.0,51.0,Metro,0,3730 N. Clark St.,Chicago,IL,60613,557,The Growlers
3076,0.0,0.642,Lenny Kravitz,37.0,241.0,92.0,66.0,Ravinia Festival,0,200 Ravinia Park Rd,Highland Park,IL,60035,320,Lenny Kravitz
3077,0.0,0.507,Lateralus with Freak on a Leash & Now I'm Nothing (21+ Event),,,,,Joe's on Weed St.,0,940 West Weed Street,Chicago,IL,60622,914,Lateralus
3078,1.0,0.627,Adam Ant (18+),20.0,119.0,100.0,64.0,Riviera Theatre,0,4746 North Racine Avenue,Chicago,IL,60640,622,Adam Ant
3079,0.0,0.482,Kix with Quiet Riot,29.0,109.0,105.0,87.0,Arcada Theatre,0,105 East Main Street,Saint Charles,IL,60174,4131,Kix
3080,0.0,0.59,Bronco,213.0,146.0,136.0,89.0,Rosemont Theatre,0,5400 North River Road,Rosemont,IL,60018,715,Bronco
3081,1.0,0.0,Don't Speak - Tribute to No Doubt,,,,,RocHaus,0,96 West Main Street,West Dundee,IL,60118,290474,Don't Speak
3082,0.0,0.597,Dessa,11.0,112.0,71.0,51.0,Thalia Hall,0,1807 S Allport St,Chicago,IL,60608,60271,Dessa
3083,0.0,0.522,Here Come The Mummies,28.0,76.0,72.0,51.0,House of Blues Chicago,0,329 N Dearborn St,Chicago,IL,60654,515,Here Come The Mummies
3084,1.0,0.0,Seratones (21+),3.0,77.0,68.0,66.0,Empty Bottle,0,1035 North Western Avenue,Chicago,IL,60622,1365,Seratones
3085,1.0,0.556,Chris Lake (18+),7.0,85.0,80.0,75.0,Concord Music Hall,0,2047 N Milwaukee Avenue,Chicago,IL,60647,3738,Chris Lake
3086,0.0,0.548,The Diamonds with The Crystals,51.0,111.0,112.0,87.0,Arcada Theatre,0,105 East Main Street,Saint Charles,IL,60174,4131,The Diamonds
3087,0.0,0.0,Jackyl,,,,,The Apollo Theatre Ac,0,104 N. State Street,Belvidere,IL,61008,79889,Jackyl
3088,0.0,0.786,John Mayer,47.0,586.0,221.0,68.0,Bankers Life Fieldhouse,0,125 S. Pennsylvania St.,Indianapolis,IN,46204,121,John Mayer
3089,1.0,0.0,Pinback,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Pinback
3090,0.0,0.616,The Raconteurs with Ex Hex,1.0,143.0,143.0,143.0,Egyptian Room at Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,447,The Raconteurs
3091,1.0,0.0,Silent Planet,,,,,Hoosier Dome,0,1627 Prospect St.,Indianapolis,IN,46203,15468,Silent Planet
3092,1.0,0.0,MarchFourth!,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,MarchFourth!
3093,0.0,0.559,Foreigner,28.0,121.0,107.0,48.0,Old National Events Plaza,0,715 Locust Street,Evansville,IN,47708,922,Foreigner
3094,1.0,0.0,Lullwater,1.0,102.0,102.0,102.0,The Eclectic Room,0,310 West Wendell Jacob Avenue,Angola,IN,46703,449959,Lullwater
3095,1.0,0.0,Jukebox Luke,,,,,Bluebird Nightclub,0,216 North Walnut Street,Bloomington,IN,47404,1043,Jukebox Luke
3096,0.0,0.0,Rick Springfield,2.0,85.0,82.0,82.0,The Clyde Theatre,0,1808 Bluffton Road,Fort Wayne,IN,46808,441976,Rick Springfield
3097,1.0,0.421,Kyle Cook,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Kyle Cook
3098,1.0,0.0,2019 Wicker Park Summer Concert Series - Dean Ford & the Beautiful Ones,,,,,Wicker Park Social Center,0,2215 Ridge Road,Highland,IN,46322,79499,Wicker Park Summer Concert Series
3099,1.0,0.0,Thunderpussy,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Thunderpussy
3100,1.0,0.0,Back to School Praise,,,,,Kingdom Impact Church,0,2201 Toledo Road,Elkhart,IN,46516,480221,Back to School Praise
3101,1.0,0.0,YelloPain,,,,,Mystic Images Tattoo Co.,0,164 N. 10th St.,Noblesville,IN,46060,464489,YelloPain
3102,1.0,0.0,Poncho Sanchez,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Poncho Sanchez
3103,1.0,0.0,King 810,,,,,Art Theater,0,230 Main Street,Hobart,IN,46342,455377,King 810
3104,1.0,0.499,The Lacs,2.0,81.0,77.0,77.0,Bluebird Nightclub,0,216 North Walnut Street,Bloomington,IN,47404,1043,The Lacs
3105,0.0,0.498,That Arena Rock Show (18+),7.0,32.0,28.0,24.0,Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,7387,That Arena Rock Show
3106,0.0,0.533,Judah & The Lion with Flora Cash,32.0,101.0,63.0,47.0,Farm Bureau Insurance Lawn at White River State Park,0,801 West Washington Street,Indianapolis,IN,46204,230,Judah & The Lion
3107,1.0,0.408,The Nauti Yachtys,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,The Nauti Yachtys
3108,0.0,0.552,Casey James,17.0,103.0,78.0,60.0,Victory Theatre,0,600 Main Street,Evansville,IN,47708,1260,Casey James
3109,0.0,0.0,Indigenous,1.0,54.0,54.0,54.0,Vegetable Buddies,0,129 N Michigan Street,South Bend,IN,46601,319062,Indigenous
3110,1.0,0.0,Poncho Sanchez,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Poncho Sanchez
3111,1.0,0.0,Eric Darius,,,,,The Jewel Center,0,3333 North Illinois Street,Indianapolis,IN,46208,467703,Eric Darius
3112,0.0,0.0,Diamond Rio with Restless Heart,,,,,Bill Monroe Music Park,0,5163 SR 135 N.,Morgantown,IN,46160,12927,Diamond Rio
3113,0.0,0.61,Skillet with Sevendust,38.0,107.0,75.0,51.0,Farm Bureau Insurance Lawn at White River State Park,0,801 West Washington Street,Indianapolis,IN,46204,230,Sevendust
3114,0.0,0.0,U93 Party in the Park: Too Short with Snoop Dogg and Bone Thugs-N-Harmony,20.0,104.0,94.0,82.0,Four Winds Field at Coveleski Stadium,0,501 West South Street,South Bend,IN,46601,376,Snoop Dogg
3115,0.0,0.532,Aaron Neville (21+),94.0,90.0,89.0,80.0,Belterra Casino,0,777 Belterra Drive,Florence,IN,47020,826,Aaron Neville
3116,0.0,0.477,1964 A Tribute to the Beatles,14.0,79.0,79.0,61.0,Honeywell Center,0,275 West Market Street,Wabash,IN,46992,1811,Ticket To Ride
3117,1.0,0.0,Poncho Sanchez,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Poncho Sanchez
3118,0.0,0.679,Hootie & The Blowfish with Barenaked Ladies,92.0,182.0,115.0,54.0,Ruoff Home Mortgage Music Center,0,12880 East 146th Street,Noblesville,IN,46060,69,Barenaked Ladies
3119,0.0,0.583,Gary Allan,55.0,210.0,165.0,92.0,French Lick Resort,0,8670 West State Road 56,French Lick,IN,47432,2259,Gary Allan
3120,0.0,0.692,Toby Keith with Mitchell Tenpenny,182.0,145.0,127.0,49.0,Ford Center,0,1 Martin Luther King Jr Blvd,Evansville,IN,47708,6370,Toby Keith
3121,1.0,0.0,Hairbangers Ball,,,,,Bluebird Nightclub,0,216 North Walnut Street,Bloomington,IN,47404,1043,Hairbangers Ball
3122,1.0,0.0,Ted Leo with Control Top,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Ted Leo
3123,1.0,0.552,Reignwolf (21+),,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Reignwolf
3124,1.0,0.0,Poncho Sanchez,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Poncho Sanchez
3125,0.0,0.716,Luke Bryan with Cole Swindell and Jon Langston,204.0,278.0,194.0,74.0,Ruoff Home Mortgage Music Center,0,12880 East 146th Street,Noblesville,IN,46060,69,Luke Bryan
3126,0.0,0.554,JJ Grey & Mofro with Jonny Lang,127.0,118.0,92.0,50.0,Farm Bureau Insurance Lawn at White River State Park,0,801 West Washington Street,Indianapolis,IN,46204,230,JJ Grey & Mofro
3127,1.0,0.0,Jazz Jam Session,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Jazz Jam Session
3128,1.0,0.0,Fruition,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Fruition
3129,0.0,0.503,Matt Maeson with Your Smith,28.0,102.0,62.0,31.0,Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,7387,Matt Maeson
3130,1.0,0.0,Knocked Loose,,,,,Hoosier Dome,0,1627 Prospect St.,Indianapolis,IN,46203,15468,Knocked Loose
3131,0.0,0.656,Korn with Alice in Chains,219.0,126.0,111.0,34.0,Ruoff Home Mortgage Music Center,0,12880 East 146th Street,Noblesville,IN,46060,69,Alice in Chains
3132,0.0,0.555,Papa Roach with Asking Alexandria,116.0,110.0,88.0,30.0,Farm Bureau Insurance Lawn at White River State Park,0,801 West Washington Street,Indianapolis,IN,46204,230,Papa Roach
3133,1.0,0.0,Blackberry Jam | Mary J Blige Tribute,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Blackberry Jam
3134,1.0,0.0,The Felice Brothers,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,The Felice Brothers
3135,1.0,0.0,The Brummies,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,The Brummies
3136,0.0,0.584,Vince Gill,140.0,153.0,132.0,78.0,Foellinger Theatre,0,3411 Sherman Blvd.,Fort Wayne,IN,46808,8408,Vince Gill
3137,0.0,0.553,David Crosby,39.0,127.0,121.0,95.0,Honeywell Center,0,275 West Market Street,Wabash,IN,46992,1811,David Crosby
3138,1.0,0.0,The Felice Brothers,,,,,The Brass Rail,0,1121 Broadway,Fort Wayne,IN,46802,11902,The Felice Brothers
3139,1.0,0.0,Shiba San,9.0,217.0,189.0,112.0,Bluebird Nightclub,0,216 North Walnut Street,Bloomington,IN,47404,1043,Shiba San
3140,0.0,0.0,Westend with Samaro and DJ Mass Appeal,,,,,The Patron Saint,0,250 South Meridian Street,Indianapolis,IN,46225,457458,Samaro
3141,0.0,0.509,Crambone (21+),38.0,28.0,27.0,27.0,8 Seconds Saloon,0,111 N Lynhurst,Indianapolis,IN,46224,1857,Crambone
3142,0.0,0.701,Jason Aldean with Kane Brown,171.0,243.0,142.0,102.0,Ruoff Home Mortgage Music Center,0,12880 East 146th Street,Noblesville,IN,46060,69,Jason Aldean
3143,1.0,0.0,Red White & Bassoon,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Red White & Bassoon
3144,1.0,0.398,BowieLIVE,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Bowie Live (David Bowie Tribute)
3145,0.0,0.0,bruce jaxon with Samaro and Shiba San,,,,,The Patron Saint,0,250 South Meridian Street,Indianapolis,IN,46225,457458,Shiba San
3146,1.0,0.0,Master,,,,,Black Circle Brewing Company,0,2201 E 46th St,Indianapolis,IN,46205,425937,Master
3147,0.0,0.0,We've Only Just Begun: The Carpenters Remembered with Heidi Kettenring,1.0,208.0,208.0,208.0,Theatre At The Center,0,1040 Ridge Rd.,Munster,IN,46321,7382,We've Only Just Begun: The Carpenters Remembered
3148,0.0,0.576,Umphrey's McGee with Sunsquabi,51.0,109.0,75.0,55.0,Farm Bureau Insurance Lawn at White River State Park,0,801 West Washington Street,Indianapolis,IN,46204,230,Umphrey's McGee
3149,0.0,0.704,Iron Maiden with The Raven Age,150.0,238.0,169.0,63.0,Ruoff Home Mortgage Music Center,0,12880 East 146th Street,Noblesville,IN,46060,69,Iron Maiden
3150,0.0,0.0,National Park Radio,,,,,Astra Theatre,0,517 Main Street,Jasper,IN,47546,405920,National Park Radio
3151,0.0,0.0,John Waite,,,,,Lincoln Amphitheatre,0,15032 East County Rd 1500,Lincoln City,IN,47552,218013,John Waite
3152,1.0,0.0,80s Night,,,,,Headwaters Park,0,333 South Clinton Street,Fort Wayne,IN,46802,5863,80s Night
3153,0.0,0.0,Vince Gill,10.0,426.0,220.0,120.0,Brown County Music Center,0,10 North Van Buren Street,Nashville,IN,47448,185447,Vince Gill
3154,0.0,0.0,The Bacon Brothers,9.0,115.0,105.0,98.0,The Clyde Theatre,0,1808 Bluffton Road,Fort Wayne,IN,46808,441976,The Bacon Brothers
3155,0.0,0.0,We've Only Just Begun: The Carpenters Remembered with Heidi Kettenring,1.0,208.0,208.0,208.0,Theatre At The Center,0,1040 Ridge Rd.,Munster,IN,46321,7382,We've Only Just Begun: The Carpenters Remembered
3156,0.0,0.614,"Reba McEntire (Rescheduled from June 15, 2019)",4.0,300.0,317.0,173.0,Hoosier Park Racing and Casino,0,4500 Dan Patch Circle,Anderson,IN,46013,5253,Reba McEntire
3157,1.0,0.481,Clayton Anderson,,,,,Bluebird Nightclub,0,216 North Walnut Street,Bloomington,IN,47404,1043,Clayton Anderson
3158,1.0,0.383,Doom Flamingo,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Doom Flamingo
3159,1.0,0.0,The Lyric Opera,,,,,Friendship Botanic Gardens,0,,Michigan City,IN,46360,479667,The Lyric Opera
3160,1.0,0.0,Blues Invades Indy,,,,,The Pavilion at Pan Am,0,201 South Capitol Avenue,Indianapolis,IN,46225,31825,Blues Invades Indy
3161,1.0,0.503,Jake Shimabukuro,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Jake Shimabukuro
3162,1.0,0.536,Big Freedia with Sweet Crude,24.0,109.0,50.0,36.0,Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,7387,Big Freedia
3163,1.0,0.0,Jazz Jam Session,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Jazz Jam Session
3164,0.0,0.5,The Adicts,22.0,64.0,61.0,47.0,Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,7387,The Adicts
3165,0.0,0.641,Mark Knopfler,34.0,726.0,444.0,244.0,Murat Theatre at Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,479,Mark Knopfler
3166,1.0,0.0,Steve'n'Seagulls,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Steve'n'Seagulls
3167,1.0,0.0,Wallis Bird,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Wallis Bird
3168,0.0,0.0,Toad the Wet Sprocket,2.0,151.0,138.0,138.0,The Clyde Theatre,0,1808 Bluffton Road,Fort Wayne,IN,46808,441976,Toad the Wet Sprocket
3169,1.0,0.0,The Jon Spencer Blues Explosion,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,The Jon Spencer Blues Explosion
3170,0.0,0.0,The Allman Betts Band,4.0,180.0,167.0,150.0,Sweetwater Pavilion,0,5501 US,Fort Wayne,IN,46818,187395,The Allman Betts Band
3171,1.0,0.0,Brazil - The Band,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Brazil - The Band
3172,1.0,0.0,Anthony Gomes,,,,,Vegetable Buddies,0,129 N Michigan Street,South Bend,IN,46601,319062,Anthony Gomes
3173,1.0,0.0,Hello Weekend,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Hello Weekend
3174,0.0,0.0,Pat Metheny,8.0,112.0,112.0,82.0,Sweetwater Pavilion,0,5501 US,Fort Wayne,IN,46818,187395,Pat Metheny
3175,0.0,0.0,Celebrate the Sounds of the Summer of 69,,,,,Lincoln Amphitheatre,0,15032 East County Rd 1500,Lincoln City,IN,47552,218013,Celebrate the Sounds of the Summer of 69
3176,0.0,0.691,KISS,127.0,466.0,408.0,70.0,Ruoff Home Mortgage Music Center,0,12880 East 146th Street,Noblesville,IN,46060,69,KISS
3177,1.0,0.0,Steve Aoki (18+),4.0,72.0,70.0,60.0,The Pavilion at Pan Am,0,201 South Capitol Avenue,Indianapolis,IN,46225,31825,Steve Aoki
3178,1.0,0.0,Labor Day Street Fair,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Labor Day Street Fair
3179,1.0,0.0,Jazz Jam Session,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Jazz Jam Session
3180,1.0,0.0,This Wild Life,12.0,175.0,123.0,72.0,Hoosier Dome,0,1627 Prospect St.,Indianapolis,IN,46203,15468,This Wild Life
3181,0.0,0.0,L.A. Guns,,,,,Terre Haute Brewing Company,0,401 S 9th St,Terre Haute,IN,47807,402442,L.A. Guns
3182,0.0,0.504,Foreigner,6.0,195.0,169.0,127.0,Honeywell Center,0,275 West Market Street,Wabash,IN,46992,1811,Foreigner
3183,0.0,0.0,Dave Koz with Rick Braun and Kenny Lattimore and Gerald Albright,8.0,175.0,175.0,163.0,The Clyde Theatre,0,1808 Bluffton Road,Fort Wayne,IN,46808,441976,Dave Koz
3184,1.0,0.0,Chris Shiflett,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Chris Shiflett
3185,1.0,0.503,L.A. Guns,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,L.A. Guns
3186,0.0,0.473,Matt Stell (21+),27.0,35.0,36.0,25.0,8 Seconds Saloon,0,111 N Lynhurst,Indianapolis,IN,46224,1857,Matt Stell
3187,0.0,0.67,JoJo Siwa with The Belles,443.0,133.0,110.0,45.0,Bankers Life Fieldhouse,0,125 S. Pennsylvania St.,Indianapolis,IN,46204,121,JoJo Siwa
3188,0.0,0.0,Royal Jelly Jive,4.0,52.0,47.0,44.0,Ball State University,0,2000 W. University Ave,Muncie,IN,47306,6241,Royal Jelly Jive
3189,1.0,0.0,Pieces Of A Dream,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Pieces Of A Dream
3190,0.0,0.0,Neal McCoy,18.0,135.0,125.0,82.0,Shipshewana Event Center,0,455 East Farver Street,Shipshewana,IN,46565,97017,Neal McCoy
3191,0.0,0.0,Kenny G,8.0,146.0,143.0,117.0,Conner Prairie,0,13400 Allisonville Road,Fishers,IN,46038,12218,Kenny G
3192,0.0,0.0,Jefferson Starship,4.0,126.0,120.0,120.0,The Clyde Theatre,0,1808 Bluffton Road,Fort Wayne,IN,46808,441976,Jefferson Starship
3193,0.0,0.55,The Head and the Heart with The Moondoggies,68.0,177.0,142.0,77.0,Murat Theatre at Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,479,The Moondoggies
3194,0.0,0.0,bryan downs with Gene Farris,,,,,The Patron Saint,0,250 South Meridian Street,Indianapolis,IN,46225,457458,Gene Farris
3195,1.0,0.0,Boogie T,,,,,Bluebird Nightclub,0,216 North Walnut Street,Bloomington,IN,47404,1043,Boogie T
3196,0.0,0.592,Reba McEntire (21+),205.0,261.0,238.0,158.0,The Venue at Horseshoe Casino,0,777 Casino Center Dr.,Hammond,IN,46320,682,Reba McEntire
3197,1.0,0.0,Pieces Of A Dream,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Pieces Of A Dream
3198,1.0,0.534,J. Holiday,,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,J. Holiday
3199,0.0,0.0,Tesla,20.0,74.0,71.0,64.0,Brown County Music Center,0,10 North Van Buren Street,Nashville,IN,47448,185447,Tesla
3200,0.0,0.0,"Evansville Philharmonic Orchestra performing hits of the 60s, 70s, and 80s!",,,,,Lincoln Amphitheatre,0,15032 East County Rd 1500,Lincoln City,IN,47552,218013,"Evansville Philharmonic Orchestra performing hits of the 60s, 70s, and 80s!"
3201,1.0,0.0,Pieces Of A Dream,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Pieces Of A Dream
3202,0.0,0.536,Tash Sultana,35.0,97.0,79.0,57.0,Egyptian Room at Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,447,Tash Sultana
3203,0.0,0.601,The Head and the Heart,109.0,121.0,102.0,41.0,Murat Theatre at Old National Centre,0,502 N. New Jersey St.,Indianapolis,IN,46204,479,The Head and the Heart
3204,1.0,0.0,Christian French,,,,,LO-FI Lounge,0,1043 Virginia Ave,Indianapolis,IN,46203,8998,Christian French
3205,1.0,0.0,Pieces Of A Dream,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Pieces Of A Dream
3206,1.0,0.558,Bun B (21+),,,,,The Vogue,0,6259 N College Ave,Indianapolis,IN,46220,8821,Bun B
3207,0.0,0.55,Ruben Studdard,75.0,78.0,75.0,41.0,Clowes Memorial Hall,0,4602 Sunset Avenue,Indianapolis,IN,46208,752,Ruben Studdard
3208,1.0,0.0,Jazz Jam Session,,,,,The Jazz Kitchen,0,5377 North College Avenue,Indianapolis,IN,46220,12752,Jazz Jam Session
