,id,popularity_sk,type,venue_id,headliner,support,event_time
2159,38949726,0.003881,Concert,4936,ScaryPoolParty,Aranda,2019-10-26 19:00:00-04:00
2160,39045973,0.01248,Concert,4936,Ice Nine Kills,Light The Torch,2019-10-29 17:00:00-04:00
2161,38777009,0.059374,Concert,4936,BIG K.R.I.T.,,2019-10-30 19:00:00-04:00
2162,38735909,0.014342,Concert,4936,Oliver Tree,,2019-10-31 07:00:00-04:00
2163,38739484,0.014342,Concert,4936,Oliver Tree,,2019-10-31 19:00:00-04:00
2164,38994641,0.004822,Concert,4936,Ruston Kelly,Donovan Woods,2019-10-31 19:30:00-04:00
2165,39019288,0.007759,Concert,4936,Papadosio,,2019-11-02 19:00:00-04:00
2166,39045745,0.028057,Concert,4936,Clairo,Beabadoobee,2019-11-03 19:00:00-05:00
2167,38456749,0.005561,Concert,4936,Todrick Hall,,2019-11-04 18:30:00-05:00
2168,38397784,0.127948,Concert,4936,X Ambassadors,Bear Hands,2019-11-05 18:30:00-05:00
2169,38556489,0.01935,Concert,4936,Ryan Bingham,Jamestown Revival,2019-11-06 19:00:00-05:00
2170,38674669,0.006767,Concert,4936,Conan Gray,,2019-11-09 19:00:00-05:00
2171,39024032,0.001696,Concert,4936,Filmore,Niko Moon,2019-11-10 18:30:00-05:00
2172,39059240,2e-05,Concert,4936,House of Blues Gospel Brunch,,2019-11-10 10:00:00-05:00
2173,39028880,0.060888,Concert,4936,The Maine,,2019-11-12 18:00:00-05:00
2174,39032157,0.007544,Concert,4936,Conan Gray,,2019-11-13 20:00:00-05:00
2175,38906064,0.013294,Concert,4936,Hobo Johnson,Mom Jeans,2019-11-15 19:00:00-05:00
2176,38673339,0.021507,Concert,4936,Aaron Lewis,Ben Danaher,2019-11-21 19:00:00-05:00
2177,37695079,0.000364,Concert,46929,Nick Offerman,,
2178,38970193,0.0,Concert,1940804,DRUNKEN ROMEO & JULIET,,2019-08-14 21:00:00-04:00
2179,38970192,0.0,Concert,1940804,DRUNKEN ROMEO & JULIET,,2019-08-15 21:00:00-04:00
2180,38964608,4e-05,Concert,1940804,Thunderclap,Electro Maggot,2019-08-17 21:30:00-04:00
2181,38822959,0.001387,Concert,1940804,Austin Lucas,,2019-08-20 20:30:00-04:00
2182,38720734,0.000757,Concert,1940804,Mitch Fatel,,2019-08-21 21:00:00-04:00
2183,38494369,0.004819,Concert,1940804,Tessa Violet,,2019-08-22 21:00:00-04:00
2184,38968932,4.6e-05,Concert,1940804,daysormay,,2019-08-22 20:00:00-04:00
2185,38991065,0.0,Concert,1940804,Free Mace,,2019-08-23 21:00:00-04:00
2186,39037978,4.1e-05,Concert,1940804,Azazus,,2019-08-28 21:00:00-04:00
2187,38995457,0.042608,Concert,1940804,Shwayze,Skunkape,2019-08-29 20:30:00-04:00
2188,38952086,0.001601,Concert,1940804,Jordan Rager,,2019-08-30 21:00:00-04:00
2189,38396819,0.000144,Concert,1940804,Uniform (DE),,2019-08-31 22:00:00-04:00
2190,39024730,0.0,Concert,1940804,Rx Fire,,2019-09-05 21:00:00-04:00
2191,39020286,7.7e-05,Concert,1940804,Modern Alchemy,Shadow The Earth,2019-09-07 20:30:00-04:00
2192,39039601,3e-06,Concert,1940804,stateroads,Take Lead,2019-09-13 21:30:00-04:00
2193,38997310,0.000299,Concert,1940804,Damon Fowler,The Bridget Kelly Band,2019-09-15 17:30:00-04:00
2194,39055053,2.6e-05,Concert,1940804,Claudio Simonettis Goblin,,2019-09-16 20:00:00-04:00
2195,38774764,0.010497,Concert,1940804,The Green,Artikal Sound System,2019-09-18 21:00:00-04:00
2196,39023397,0.00114,Concert,1940804,Dj Mellow Blendz,Cave,2019-09-19 20:30:00-04:00
2197,39057119,1e-06,Concert,1940804,The Lyrical KingKong,,2019-09-19 08:00:00-04:00
2198,39050833,5.5e-05,Concert,1940804,Causa,Harbour Drive,2019-09-21 22:00:00-04:00
2199,39046184,0.002095,Concert,1940804,Messer,Sunflower Dead,2019-09-25 20:30:00-04:00
2200,39056384,0.000271,Concert,1940804,Alex Williams,JR Ward,
2201,39016395,0.003525,Concert,1940804,Through The Roots,Pacific Dub,2019-10-03 20:30:00-04:00
2202,39044948,0.003683,Concert,1940804,The Supervillains,Bitters,2019-10-11 20:30:00-04:00
2203,39031208,0.002211,Concert,1940804,Jared & The Mill,The 502s,2019-10-24 21:00:00-04:00
2204,38611459,0.005038,Concert,1940804,White Reaper,The Nude Party,2019-10-26 20:30:00-04:00
2205,38959889,0.000636,Concert,1940804,A Vulture Wake,Astpai,2019-11-01 17:50:00-04:00
2206,38959893,0.001819,Concert,1940804,Billy Liar,Bullets To Broadway,2019-11-02 12:50:00-04:00
2207,38959895,0.003356,Concert,1940804,Brendan Kelly,The Copyrights,2019-11-03 13:30:00-05:00
2208,38229054,0.010701,Concert,1940804,Kero Kero Bonito,Negative Gemini,2019-11-12 20:30:00-05:00
2209,38990794,0.001001,Concert,1940804,Chris Renzema,,2019-11-13 21:00:00-05:00
2210,38611549,0.014478,Concert,1940804,Titus Andronicus,Partner,2019-11-14 21:00:00-05:00
2211,38614664,0.01618,Concert,1940804,Mason Jennings,,2019-11-21 21:00:00-05:00
2212,38529244,0.021849,Concert,2845013,Clay Walker,,2019-08-30 19:00:00-04:00
2213,38705554,0.000597,Concert,2845013,Matt Stell,,
2214,38966437,0.056636,Concert,2845013,Trace Adkins,John Berry,2019-09-19 19:00:00-04:00
2215,38988732,0.075897,Concert,2845013,The Commodores,,2019-09-21 20:00:00-04:00
2216,39017212,0.028318,Concert,11176,Gordon Lightfoot,,2019-09-24 20:00:00-05:00
2217,39017322,0.011123,Concert,11176,George Thorogood,,2019-10-16 20:00:00-05:00
2218,37964234,0.097748,Concert,11176,Kansas,,2019-10-18 19:30:00-05:00
2219,38248649,0.017342,Concert,11176,Straight No Chaser,,2019-10-28 19:30:00-05:00
2220,39000754,0.031434,Concert,11176,Indigo Girls,,2019-11-12 19:30:00-06:00
2221,38774684,0.012551,Concert,1244831,grandson,"nothing, nowhere.",
2222,39053107,0.016062,Concert,1244831,Face To Face,Lagwagon,
2223,38679184,0.00269,Concert,1244831,MEUTE,,
2224,39016618,0.032408,Concert,1244831,Caravan Palace,,2019-10-31 19:00:00-04:00
2225,38536709,2.9e-05,Concert,3686394,Completely Unchained,,2019-09-06 20:00:00-04:00
2226,38629089,0.012321,Concert,936,Stephen Kellogg,Tyrone Wells,2019-08-16 18:00:00-04:00
2227,38467109,0.004356,Concert,936,Tessa Violet,,2019-08-20 19:00:00-04:00
2228,38968922,4.6e-05,Concert,936,daysormay,,2019-08-20 19:00:00-04:00
2229,38985445,0.000546,Concert,936,Mastadon,,2019-08-28 21:30:00-04:00
2230,39004061,0.001661,Concert,936,Landon McNamara,,2019-08-30 18:00:00-04:00
2231,38776404,0.010316,Concert,936,The Alarm,,2019-09-05 19:00:00-04:00
2232,38454914,0.017554,Concert,936,Snow Tha Product,,2019-09-13 18:30:00-04:00
2233,39011891,0.005596,Concert,936,Ceremony,Glitterer,2019-09-14 18:00:00-04:00
2234,38301024,0.016033,Concert,936,flor,joan,2019-09-16 19:00:00-04:00
2235,38681474,0.015148,Concert,936,The Rocket Summer,,2019-09-17 19:30:00-04:00
2236,38665029,0.010757,Concert,936,Injury Reserve,,2019-09-20 18:00:00-04:00
2237,38584449,0.007999,Concert,936,scarlxrd,,2019-09-21 18:00:00-04:00
2238,38377324,0.000411,Concert,936,Orville Peck,,2019-09-26 20:00:00-04:00
2239,38995615,0.002633,Concert,936,Masked Intruder,,2019-09-27 18:00:00-04:00
2240,39020934,0.008591,Concert,936,New Years Day,Ded,2019-10-01 19:30:00-04:00
2241,38995668,0.062931,Concert,936,BJ the Chicago Kid,,2019-10-09 19:00:00-04:00
2242,37588569,0.038431,Concert,936,Built to Spill,,2019-10-10 19:00:00-04:00
2243,38968546,0.000355,Concert,936,The Pauses,,
2244,38421209,0.023501,Concert,936,Melvins,Redd Kross,2019-10-21 19:00:00-04:00
2245,39031272,0.004871,Concert,936,Badflower,Weathers,2019-10-23 18:00:00-04:00
2246,38999036,7.6e-05,Concert,936,The HU (band),,
2247,38229079,0.010701,Concert,936,Kero Kero Bonito,Negative Gemini,2019-11-13 19:00:00-05:00
2248,38981664,0.02634,Concert,936,Com Truise,,2019-11-14 20:00:00-05:00
2249,38974925,0.036043,Concert,936,Cursive,Cloud Nothings,2019-11-17 19:00:00-05:00
2250,37957289,0.007423,Concert,1618258,La Banda el Recodo,Mariachi Vargas de Tecalitlán,2019-08-24 20:00:00-05:00
2251,37439269,0.006957,Concert,1618258,Carlos Rivera,,2019-08-31 20:00:00-05:00
2252,38983303,0.09294,Concert,1618258,Nicky Jam,,2019-09-07 20:00:00-05:00
2253,37832899,0.039426,Festival,1618258,Alejandro Sanz,,2019-09-20 20:00:00-05:00
2254,37840934,0.039446,Festival,1618258,Alejandro Sanz,,2019-09-20 20:00:00-05:00
2255,37957069,0.009916,Concert,1618258,Los Temerarios,,2019-09-21 20:00:00-05:00
2256,38961023,0.037829,Festival,1618258,Warrant,Dokken,2019-10-04 19:00:00-05:00
2257,37167794,0.005368,Concert,1618258,El Fantasma,Virlan Garcia,2019-10-05 20:00:00-05:00
2258,38409049,0.153954,Concert,1618258,J Balvin,Lyanno,2019-10-06 20:00:00-05:00
2259,38979840,0.027518,Concert,1618258,Natalia LaFourcade,,2019-10-11 20:00:00-05:00
2260,38971370,0.007366,Concert,1618258,Pedro Fernandez,,2019-10-12 20:30:00-05:00
2261,36329704,0.022493,Festival,1618258,Marco Antonio Solis,,2019-10-18 20:00:00-05:00
2262,38674134,0.015323,Concert,1618258,Alejandra Guzmán,,2019-10-27 20:00:00-05:00
2263,37233189,0.013599,Concert,1618258,Gloria Trevi,Karol G,2019-11-01 20:00:00-05:00
2264,39053379,0.421008,Concert,1618258,Snoop Dogg,Bone Thugs-n-Harmony,2019-11-02 20:00:00-05:00
2265,38162834,0.024374,Concert,1618258,For King and Country,,2019-11-14 19:00:00-06:00
2266,38147244,0.015817,Concert,1618258,La Arrolladora Banda el Limón,,2019-11-23 20:00:00-06:00
2267,38987829,0.004935,Festival,3457099,Sugar Candy Mountain,Morgan Delt,
2268,39055913,5.9e-05,Concert,3457099,Neak,,2019-09-27 07:00:00-04:00
2269,38301609,0.127295,Concert,3894369,Deep Purple,Joyous Wolf,2019-10-04 21:00:00-04:00
2270,39036211,0.04275,Concert,4277279,Alabama,,2019-09-06 19:30:00-05:00
2271,38310649,0.059744,Concert,3937599,Chris Isaak,,2019-08-31 19:30:00-07:00
2272,38500239,0.026271,Concert,3937599,Michael McDonald,,2019-10-06 19:00:00-07:00
2273,38406334,9.1e-05,Concert,1181206,Saved By The 90's,,2019-08-16 19:00:00-07:00
2274,38407864,2e-06,Concert,1181206,Max Weinberg's Jukebox,,2019-08-17 19:00:00-07:00
2275,38431704,0.029972,Concert,1181206,Godspeed You! Black Emperor,Marisa Anderson,2019-08-20 19:00:00-07:00
2276,38470114,0.020539,Concert,1181206,Molotov,,2019-08-22 19:00:00-07:00
2277,38311704,0.003685,Concert,1181206,The Dan Band,,2019-08-23 19:00:00-07:00
2278,38968680,0.019341,Concert,1181206,J Boog,,2019-08-25 19:00:00-07:00
2279,39045708,0.019341,Concert,1181206,J Boog,,2019-08-26 19:00:00-07:00
2280,38395669,0.082063,Concert,1181206,Mogwai,,2019-08-29 19:00:00-07:00
2281,39022231,0.001636,Festival,1181206,Cemetery Sun,Vice Versa,2019-08-31 17:00:00-07:00
2282,37757984,0.088102,Concert,1181206,UB40,,2019-09-04 19:00:00-07:00
2283,38955185,0.005092,Concert,1181206,Kiana Ledé,,2019-09-05 19:00:00-07:00
2284,37611424,0.03086,Concert,1181206,Black Flag,The Linecutters,2019-09-06 19:00:00-07:00
2285,37573329,0.024338,Concert,1181206,Steel Panther,,2019-09-07 19:00:00-07:00
2286,39040763,0.0,Concert,1181206,Kam Krzy,,2019-09-11 07:00:00-07:00
2287,38780599,0.094049,Concert,1181206,Andy Grammer,,2019-09-12 19:00:00-07:00
2288,38129524,0.005995,Concert,1181206,Fozzy,Roswell,2019-09-13 18:00:00-07:00
2289,38976388,0.023406,Concert,1181206,Loud Luxury,,2019-09-22 19:00:00-07:00
2290,38939864,0.030575,Concert,1181206,Amon Amarth,,2019-09-24 19:00:00-07:00
2291,38955111,0.003492,Concert,1181206,Durand Jones and the Indications,Rudy De Anda,2019-09-26 19:00:00-07:00
2292,38943189,0.032862,Concert,1181206,Sabrina Claudio,Gallant,2019-09-28 19:30:00-07:00
2293,38130559,0.041173,Concert,1181206,The Growlers,,2019-10-01 19:00:00-07:00
2294,39036316,0.037632,Concert,1181206,Jidenna,,2019-10-02 19:00:00-07:00
2295,38408414,0.016991,Concert,1181206,Starset,Palisades,2019-10-05 18:00:00-07:00
2296,35737994,0.009804,Concert,1181206,Delain,Amorphis,2019-10-08 18:00:00-07:00
2297,38779859,0.059416,Concert,1181206,BIG K.R.I.T.,,2019-10-09 19:00:00-07:00
2298,38949124,0.003881,Concert,1181206,ScaryPoolParty,Aranda,2019-10-11 19:00:00-07:00
2299,38965681,0.036592,Concert,1181206,Collie Buddz,Nocean,2019-10-16 19:00:00-07:00
2300,39037629,0.000555,Concert,1181206,Invincible,,2019-10-18 19:00:00-07:00
2301,38939009,0.037306,Concert,1181206,Gryffin,,2019-10-20 19:00:00-07:00
2302,38977777,0.000104,Concert,1181206,Polaris (AUS),,2019-10-24 18:00:00-07:00
2303,38996397,0.047117,Concert,1181206,Frank Turner,The Sleeping Souls,2019-10-25 18:00:00-07:00
2304,39045737,0.022265,Concert,1181206,Cannibal Corpse,Thy Art Is Murder,2019-10-26 18:30:00-07:00
2305,38965588,0.031478,Concert,1181206,The Wailers,One Sharp Mind,2019-10-29 19:00:00-07:00
2306,38796514,0.027414,Concert,1181206,Black Stone Cherry,The Lacs,2019-10-31 18:30:00-07:00
2307,39045944,0.007173,Concert,1181206,SHAED,Absofacto,2019-11-01 19:00:00-07:00
2308,36418584,0.015549,Concert,1181206,Intocable,,2019-11-07 19:00:00-08:00
2309,36404929,0.015549,Concert,1181206,Intocable,,2019-11-08 19:00:00-08:00
2310,39036527,0.005784,Concert,1181206,Tom Morello: The Nightwatchman,,2019-11-09 19:00:00-08:00
2311,38958130,0.018048,Concert,1181206,Snow Tha Product,,2019-11-14 19:00:00-08:00
2312,38871129,0.173457,Concert,1181206,Cold War Kids,,2019-11-18 19:00:00-08:00
2313,39036797,0.173358,Concert,1181206,Cold War Kids,,2019-11-18 03:30:00-08:00
2314,38543439,0.031316,Concert,1181206,Hippo Campus,The Greeting Committee,
2315,39013536,0.00962,Concert,1181206,Slaughter,Restrayned,2019-11-23 18:30:00-08:00
2316,38906279,0.013294,Concert,1181206,Hobo Johnson,Mom Jeans,2019-11-29 19:00:00-08:00
2317,38951308,0.008819,Concert,1181206,The Dead South,Scott H. Biram,2019-12-02 19:00:00-08:00
2318,39059362,0.038346,Concert,1181206,Aly & AJ,,2019-12-04 19:00:00-08:00
2319,39022197,0.004523,Concert,1181206,Mitchell Tenpenny,Seaforth,2019-12-08 19:00:00-08:00
2320,38996241,0.030964,Concert,1181206,As I Lay Dying,After the Burial,2019-12-11 18:30:00-08:00
2321,38979999,0.059201,Concert,1181206,Too $hort,,2019-12-28 19:00:00-08:00
2322,38569974,0.002449,Concert,3317454,Nicholas Payton,,
2323,39058990,9e-06,Concert,1494323,Los Destructores,,2019-09-01 12:00:00-04:00
2324,38130809,0.00731,Concert,1494323,Bronco,,2019-10-19 20:00:00-04:00
2325,38561014,0.0,Concert,3053719,Vantage Band,,2019-09-02 06:30:00-04:00
2326,36948049,0.021862,Concert,2424769,The Faint,Ritual Howls,2019-08-15 19:00:00-05:00
2327,38574694,3.5e-05,Concert,2424769,iLLiZeM,,2019-08-16 07:00:00-05:00
2328,38671159,1e-06,Concert,2424769,David Michael George,,2019-08-24 19:00:00-05:00
2329,38247754,0.005575,Concert,2424769,Lizzy Borden,Demons & Wizards,
2330,38607979,0.009712,Concert,2424769,Ballyhoo!,Passafire,2019-09-04 19:00:00-05:00
2331,38768659,0.006145,Concert,2424769,Kataklysm,,
2332,38796024,0.010095,Concert,2424769,Crumb,Divino Niño,2019-09-21 19:00:00-05:00
2333,38988039,0.009208,Concert,2424769,Being As An Ocean,Holding Absence,2019-09-25 20:00:00-05:00
2334,38991142,0.010497,Concert,2424769,MartyParty,Pantyraid,2019-10-04 20:00:00-05:00
2335,38995193,0.088697,Concert,2424769,Blue Öyster Cult,U.F.O.,
2336,39053108,0.016062,Concert,2424769,Face To Face,Lagwagon,
2337,38968393,0.002582,Concert,2424769,Sacred Reich,,2019-10-31 19:00:00-05:00
2338,38985113,0.008529,Concert,2424769,The Lacs,,
2339,34752289,0.056606,Concert,3815894,Casting Crowns,Hannah Kerr,2019-09-27 19:00:00-07:00
2340,38049804,0.012409,Concert,43656,Double Vision,David Sanborn,2019-08-23 20:00:00-05:00
2341,37948174,0.076329,Concert,43656,The B-52's,Orchestral Manoeuvres In The Dark,2019-08-25 19:00:00-05:00
2342,38303399,0.000746,Concert,43656,Rhett & Link,,
2343,38310309,0.127295,Concert,43656,Deep Purple,Joyous Wolf,2019-09-24 19:30:00-05:00
2344,38945389,0.003734,Concert,43656,Elvis Costello & The Imposters,,2019-11-13 20:00:00-06:00
2345,38605984,0.082155,Concert,891,Styx,,2019-08-23 20:30:00-07:00
2346,39015687,0.044882,Concert,891,The O'Jays,,2019-09-27 20:30:00-07:00
2347,37489919,0.000566,Concert,2514269,The Gatlin Brothers,,2019-08-16 19:30:00-04:00
2348,37627679,0.007337,Festival,2514269,Chase Bryant,,2019-08-31 15:00:00-04:00
2349,38884593,0.000631,Concert,2514269,Matt Stell,,2019-08-31 15:00:00-04:00
2350,38911689,0.0,Festival,2514269,Cooper Alan,,
2351,38673939,1.3e-05,Concert,1961219,The Chee Weez,,2019-09-13 21:00:00-05:00
2352,38130494,0.00781,Concert,1961219,The Oak Ridge Boys,,2019-09-28 20:00:00-05:00
2353,38312019,0.033639,Concert,1961219,Better Than Ezra,,2019-10-11 21:00:00-05:00
2354,38996507,0.011427,Concert,1961219,Mark Chesnutt,Joe Diffie,2019-11-02 20:00:00-05:00
2355,39029379,0.051785,Concert,1961219,Brian McKnight,,2019-11-15 20:00:00-06:00
2356,38657459,2.7e-05,Concert,4307169,A Funny Thing Happened on the Way to the Forum,,
2357,38951626,0.073358,Concert,805,Hillsong United,Amanda Lindsey Cook,2019-09-10 19:30:00-05:00
2358,38955188,0.007642,Concert,3908634,Dessa,MONAKR,
2359,38724669,0.000158,Concert,31194,Elijah Ocean,,
2360,39002767,0.000158,Concert,31194,Elijah Ocean,,
2361,39002920,0.000158,Concert,31194,Elijah Ocean,,2019-09-19 19:00:00-07:00
2362,39044726,0.036846,Concert,4177534,Hanson,,
2363,38957750,8.1e-05,Concert,3967294,Fade to Black (Metallica Tribute),,2019-08-24 19:00:00-04:00
2364,39027748,0.00344,Concert,3967294,Whitey Morgan and the 78's,,
2365,38685124,0.005539,Concert,3967294,The Infamous Stringdusters,,
2366,38977152,0.023406,Concert,3967294,Loud Luxury,,2019-11-17 19:00:00-05:00
2367,38122484,0.094944,Concert,62769,Skillet,Sevendust,2019-08-20 18:00:00-05:00
2368,38443014,5.6e-05,Concert,62769,High South,,
2369,38341834,0.001945,Concert,62769,Robert Plant & the Sensational Space Shifters,Lillie Mae,
2370,39031274,0.06969,Concert,62769,Eli Young Band,,
2371,38755294,0.000387,Concert,62769,Midland (US),,
2372,38399544,0.031634,Concert,62769,Candlebox,,2019-11-15 19:00:00-06:00
2373,38311684,0.00257,Concert,1286111,Swearin',Mike Krol,2019-08-12 20:30:00-04:00
2374,37777474,0.025302,Concert,1286111,Allah-Las,,2019-08-14 19:00:00-04:00
2375,37782784,0.024888,Concert,1286111,Allah-Las,,2019-08-14 20:30:00-04:00
2376,38596519,0.016175,Concert,1286111,WHY?,Anna Burch,2019-08-15 21:00:00-04:00
2377,38982745,8e-06,Concert,1286111,Boy From School,Secret Forte,2019-08-17 19:00:00-04:00
2378,38030109,0.000326,Concert,1286111,Gaelynn Lea,,2019-08-22 20:00:00-04:00
2379,39019173,0.000136,Concert,1286111,Jon Spencer & The Hitmakers,Demolition Doll Rods,2019-08-28 20:30:00-04:00
2380,38899289,6.4e-05,Concert,1286111,Quirk,The Brackish,2019-08-29 20:00:00-04:00
2381,38899294,6.4e-05,Concert,1286111,Quirk,The Brackish,2019-08-29 20:00:00-04:00
2382,38902734,0.001333,Concert,1286111,Direct Hit,Bloody Lips,
2383,38872724,6.7e-05,Concert,1286111,Birdie Country,Hexing,2019-08-31 20:00:00-04:00
2384,38965689,0.000293,Concert,1286111,the skinny limbs,Leland Blue,2019-09-06 20:00:00-04:00
2385,39013378,5e-06,Concert,1286111,Winnow,Political Lizard,2019-09-07 20:00:00-04:00
2386,39020662,0.014239,Concert,1286111,Turnover,,2019-09-12 20:00:00-04:00
2387,39004601,1e-06,Concert,1286111,Von Kaiser,,2019-09-13 20:00:00-04:00
2388,38979214,0.004257,Concert,1286111,Bad Bad Hats,,2019-09-14 20:00:00-04:00
2389,38623624,0.012404,Concert,1286111,Boris,,2019-09-15 20:00:00-04:00
2390,38511044,0.010416,Concert,1286111,Pelican,,2019-09-16 19:00:00-04:00
2391,38951894,0.073743,Concert,1286111,STRFKR,,2019-09-17 20:00:00-04:00
2392,39023174,0.013321,Concert,1286111,Jon Connor,Bedrock,2019-09-20 21:00:00-04:00
2393,39010644,2.8e-05,Concert,1286111,Pink Sky,hi-ker,2019-09-21 21:00:00-04:00
2394,38592949,0.006731,Concert,1286111,Strand of Oaks,Frankie Lee,2019-09-24 20:00:00-04:00
2395,38775679,0.016617,Concert,1286111,Black Mountain,,2019-09-26 20:00:00-04:00
2396,39019916,0.005814,Concert,1286111,Mustard Plug,City Mouse,2019-09-28 20:30:00-04:00
2397,38950218,0.000669,Concert,1286111,Mdou Moctar,,2019-09-29 20:00:00-04:00
2398,38432019,0.023501,Concert,1286111,Melvins,Redd Kross,2019-10-01 20:00:00-04:00
2399,38983449,0.02634,Concert,1286111,Com Truise,,2019-10-02 21:00:00-04:00
2400,39019918,0.048205,Concert,1286111,DeVotchKa,The Joy Formidable,2019-10-03 20:00:00-04:00
2401,38913389,0.038674,Concert,1286111,Enter Shikari,Can't Swim,2019-10-05 20:00:00-04:00
2402,38377419,0.000411,Concert,1286111,Orville Peck,,2019-10-06 20:00:00-04:00
2403,39036717,0.002211,Concert,1286111,Michigander,Jared & The Mill,2019-10-12 20:00:00-04:00
2404,39053865,0.000122,Concert,1286111,Roundhouse,,2019-10-13 20:00:00-04:00
2405,39019334,0.001171,Concert,1286111,Spafford,,2019-10-17 20:00:00-04:00
2406,38496509,0.016608,Concert,1286111,Russian Circles,Windhand,2019-10-18 20:00:00-04:00
2407,38951855,0.001811,Concert,1286111,Joe Hertler & the Rainbow Seekers,,2019-10-19 20:00:00-04:00
2408,38951857,0.001811,Concert,1286111,Joe Hertler & the Rainbow Seekers,,2019-10-20 20:00:00-04:00
2409,38954288,0.009712,Concert,1286111,San Fermin,,2019-10-22 20:00:00-04:00
2410,39017794,5.5e-05,Concert,1286111,VESTIGIAL,Recorruptor,2019-11-02 20:00:00-04:00
2411,38944389,0.003924,Concert,1286111,The Dip,,2019-11-16 20:00:00-05:00
2412,38950662,0.075246,Concert,3891124,Hoodie Allen,Jake Miller,2019-10-17 20:00:00-04:00
2413,38978954,0.000465,Concert,3891124,NoCap,Rylo Rodriguez,2019-10-18 19:00:00-04:00
2414,38986466,0.002502,Concert,3891124,Dax,,2019-11-07 20:30:00-05:00
2415,38702289,0.034481,Concert,3756109,The Bird and the Bee,Alex Lilly,2019-08-12 19:00:00-05:00
2416,39035054,1.7e-05,Concert,3756109,Faux Furrs,Liam Kazar,2019-08-14 21:00:00-05:00
2417,38326869,0.000398,Concert,3756109,Yehme2,,2019-08-17 21:00:00-05:00
2418,39035231,4e-06,Concert,3756109,Moontype,Henry True,2019-08-20 21:00:00-05:00
2419,38769284,0.000125,Concert,3756109,Purple Mountains,Bill MacKay,
2420,39035200,1e-05,Concert,3756109,C.H.E.W. (Chicago),Ribbonhead,2019-08-27 21:00:00-05:00
2421,38587084,0.002013,Concert,3756109,Jessica Hernandez and the Deltas,The Cell Phones,2019-08-31 20:00:00-05:00
2422,39051398,3.9e-05,Concert,3756109,No Men,Underwire,2019-09-04 21:00:00-05:00
2423,39034987,0.002276,Concert,3756109,Dirtwire,,2019-09-05 20:00:00-05:00
2424,38157024,0.022176,Concert,3756109,Benny Sings,,2019-09-10 19:00:00-05:00
2425,38916569,0.001127,Concert,3756109,Duster,Living Hour,2019-09-14 20:00:00-05:00
2426,39035114,0.0022,Concert,3756109,Daniel Romano,,2019-09-17 20:00:00-05:00
2427,38426474,0.003399,Concert,3756109,Chelou,,
2428,39035731,0.015949,Concert,3756109,Man Man,Grlwood,
2429,38326884,0.000398,Concert,3756109,Yehme2,,2019-09-21 21:00:00-05:00
2430,39018448,1.3e-05,Concert,3756109,Quinn Christopherson,,
2431,39028762,0.000176,Concert,3756109,Les Filles de Illighadad,,
2432,38996066,0.047984,Concert,3756109,Black Lips,,2019-09-27 21:30:00-05:00
2433,39056351,0.003399,Concert,3756109,Shawn James,,
2434,39035188,0.00169,Concert,3756109,Bad Gyal,,2019-10-05 20:00:00-05:00
2435,38168064,0.00915,Concert,3756109,Tim Presley,White Fence,
2436,38702329,0.049884,Concert,3756109,Benjamin Francis Leftwich,,2019-10-10 19:00:00-05:00
2437,39035167,0.000717,Concert,3756109,Sarah Shook & the Disarmers,Senora May,2019-10-11 21:00:00-05:00
2438,38978214,0.001745,Concert,3756109,Mo Lowda & the Humble,,2019-10-12 21:00:00-05:00
2439,39035211,0.000143,Concert,3756109,Ian Noe,Jeremy Ivey,2019-10-19 21:00:00-05:00
2440,38981641,0.018916,Concert,3756109,Mild High Club,,
2441,38981644,0.018916,Concert,3756109,Mild High Club,,
2442,38594359,0.01251,Concert,3756109,Marika Hackman,,
2443,38059709,0.002523,Concert,3756109,Lust for Youth,,2019-10-26 21:00:00-05:00
2444,39035034,0.001207,Concert,3756109,Jonathan Bree,,2019-10-27 20:00:00-05:00
2445,38950942,0.000815,Concert,3756109,The Building,Heather Woods Broderick,
2446,38953557,0.016265,Concert,3756109,Kindness,,
2447,39035749,0.022302,Concert,3756109,This Will Destroy You,,
2448,39014649,0.004518,Concert,3756109,zimmer,,
2449,38954331,0.00657,Concert,2445014,Chela,Tomás Tomás,2019-08-12 21:30:00-04:00
2450,39018628,2.7e-05,Concert,2445014,Lst,Girl Skin,2019-08-12 18:30:00-04:00
2451,38501229,0.004819,Concert,2445014,Tessa Violet,Chloe Lilac,2019-08-13 19:00:00-04:00
2452,39022385,1.8e-05,Concert,2445014,Deathrow Tull,No Ice,2019-08-13 21:30:00-04:00
2453,39007451,0.000452,Concert,2445014,Ateller,Rothstein,2019-08-14 21:30:00-04:00
2454,38949757,0.003214,Concert,2445014,The Morningsiders,,2019-08-15 18:30:00-04:00
2455,38990425,0.000729,Concert,2445014,Lillie Mae,,2019-08-15 21:30:00-04:00
2456,36823934,0.004613,Concert,2445014,Vansire,Kainalu,2019-08-16 20:00:00-04:00
2457,39028158,0.000209,Concert,2445014,Sloppy Jane,The Muckers,2019-08-17 19:30:00-04:00
2458,39020504,1.8e-05,Concert,2445014,Electric Palace,Eden James,2019-08-18 19:00:00-04:00
2459,39009256,0.000121,Concert,2445014,Wet Leather,Office Culture,2019-08-19 18:30:00-04:00
2460,38532454,0.000135,Concert,2445014,The Rad Trads,,2019-08-20 18:30:00-04:00
