,flaggedAsEnded,id,popularity,type,venue_id,headliner,support,event_time
2814,False,38146379,0.035969,Concert,802,Ty Segall,Lamps,2019-10-01 20:00:00-04:00
2815,False,38146619,0.035969,Concert,802,Ty Segall,White Fence,2019-10-02 19:00:00-04:00
2816,False,38147319,0.035969,Concert,802,Ty Segall,DMBQ,2019-10-03 19:00:00-04:00
2817,False,38147279,0.035969,Concert,802,Ty Segall,DMBQ,2019-10-04 19:00:00-04:00
2818,False,38147454,0.035969,Concert,802,Ty Segall,DMBQ,2019-10-05 21:00:00-04:00
2819,False,39029349,0.016062,Concert,802,Face To Face,Lagwagon,2019-10-09 19:30:00-04:00
2820,False,38432369,0.023500999999999998,Concert,802,Melvins,Redd Kross,2019-10-10 20:00:00-04:00
2821,False,38815279,0.037107999999999995,Concert,802,The Crystal Method,,2019-10-11 21:00:00-04:00
2822,False,38323589,0.009364,Concert,802,Vivian Girls,,2019-10-17 20:00:00-04:00
2823,False,37706509,0.0313,Concert,802,Oh Sees,Prettiest Eyes,2019-10-18 21:00:00-04:00
2824,False,37706119,0.0313,Concert,802,Oh Sees,Prettiest Eyes,2019-10-19 21:00:00-04:00
2825,False,37705969,0.0313,Concert,802,Oh Sees,Prettiest Eyes,2019-10-20 20:00:00-04:00
2826,False,38330184,0.014833,Concert,802,Stiff Little Fingers,Avengers,2019-10-22 20:00:00-04:00
2827,False,39006172,0.036537,Concert,802,DIIV,Chastity,2019-10-24 20:00:00-04:00
2828,False,38496649,0.016617,Concert,802,Russian Circles,Windhand,2019-10-26 20:00:00-04:00
2829,False,38982144,0.026935,Concert,802,The Japanese House,,2019-10-30 20:00:00-04:00
2830,False,38910639,0.041569,Concert,802,Bea Miller,,2019-11-01 20:00:00-04:00
2831,False,38235189,0.027530000000000002,Concert,802,Amber Run,Jordan Mackampa,2019-11-02 20:00:00-04:00
2832,False,38979997,0.000469,Concert,802,Black Midi,,2019-11-11 20:00:00-05:00
2833,False,39041258,0.023796,Concert,802,Sinead Harnett,,2019-11-13 20:00:00-05:00
2834,False,39036688,0.0036590000000000004,Concert,802,Seefeel,,2019-11-14 20:00:00-05:00
2835,False,38452924,0.004383,Concert,802,Kikagaku Moyo,Minami Deutsch,2019-11-15 20:00:00-05:00
2836,False,39045749,0.022265,Concert,802,Cannibal Corpse,Thy Art Is Murder,2019-11-22 19:30:00-05:00
2837,False,38996054,0.015813999999999998,Concert,802,The Menzingers,Tigers Jaw,2019-12-05 20:00:00-05:00
2838,False,38996161,0.015813999999999998,Concert,802,The Menzingers,Tigers Jaw,2019-12-06 20:00:00-05:00
2839,False,38951332,0.008819,Concert,802,The Dead South,,2020-01-09 20:00:00-05:00
2840,False,39019271,0.003353,Concert,802,Current 93,,2020-04-23 20:00:00-04:00
2841,False,39019085,0.003353,Concert,802,Current 93,,2020-04-24 20:00:00-04:00
2842,False,38969038,0.003899,Concert,2903613,Dirty Audio,,
2843,False,39021867,0.000215,Concert,4339757,El Soldado,,
2844,False,36160684,4e-06,Concert,615866,Art Vandalay,,
2845,False,37146529,2e-06,Concert,615866,Jim Pellinger,,
2846,False,36160689,4e-06,Concert,615866,Art Vandalay,,
2847,False,38635344,0.00145,Concert,11045,Francesca Lombardo,Lauren Lane,2019-08-10 23:00:00-04:00
2848,False,38713149,0.01043,Concert,11045,Justin Martin,Catz 'n' Dogz,2019-08-17 23:00:00-04:00
2849,False,38584424,0.007001,Concert,11045,Chris Liebing,Boris Brejcha,2019-08-30 23:00:00-04:00
2850,False,38713319,0.022373,Concert,11045,Joris Voorn,Claptone,2019-08-31 23:00:00-04:00
2851,False,38221909,0.002038,Concert,11045,Deborah De Luca,,2019-09-07 23:00:00-04:00
2852,False,39032819,0.014535,Concert,11045,Claude VonStroke,Ardalan,2019-09-21 23:00:00-04:00
2853,False,38988425,0.012386,Concert,11045,Fisher,,2019-09-27 23:00:00-04:00
2854,False,39004179,0.0019760000000000003,Concert,11045,Helena Hauff,,2019-10-12 23:00:00-04:00
2855,False,39034017,0.001574,Concert,11045,Paco Osuna,,2019-11-02 23:00:00-04:00
2856,False,38952557,0.002597,Concert,11045,Lee Burridge,DJ Three,2019-11-16 23:00:00-05:00
2857,False,38877804,0.006293,Concert,11045,Sven Vath,Peggy Gou,2019-11-22 23:00:00-05:00
2858,False,38956701,0.010692,Concert,11045,Jamie Jones,,2019-12-31 23:00:00-05:00
2859,False,38961082,0.001588,Concert,1774303,Patrick Miller,,2019-08-10 21:00:00-05:00
2860,False,37984304,0.009131,Concert,1774303,Miranda!,,
2861,False,38724954,0.003543,Concert,1774303,Allison,,2019-09-21 19:00:00-05:00
2862,False,38947039,0.5375,Concert,1774303,Mumford & Sons,,2019-09-25 20:00:00-05:00
2863,False,38816309,0.016661000000000002,Concert,1774303,Karol G,,2019-10-01 20:30:00-05:00
2864,False,37959484,0.008829,Concert,1774303,Los Pericos,,2019-10-11 20:30:00-05:00
2865,False,38800254,0.238607,Concert,1774303,The Offspring,,2019-10-13 20:00:00-05:00
2866,False,38408859,0.28976799999999997,Concert,1774303,The Kooks,,2019-10-15 20:30:00-05:00
2867,False,38247169,0.222698,Concert,1774303,The National,,2019-10-16 19:00:00-05:00
2868,False,38469524,0.217822,Concert,1774303,The Neighbourhood,HEALTH,2019-10-22 20:30:00-05:00
2869,False,38269234,0.35234499999999996,Concert,1774303,Bastille,,2019-10-29 20:30:00-06:00
2870,False,38975417,0.004665,Concert,1774303,Nach,,2019-10-30 20:30:00-06:00
2871,False,38783629,0.006024,Concert,1774303,Héctor Acosta (El Torito),,2019-11-09 20:30:00-06:00
2872,False,38645069,0.002602,Concert,1774303,Little Jesus,,2019-11-28 21:00:00-06:00
2873,False,38471739,0.016848,Concert,133143,The Struts,,
2874,False,38741154,0.013238,Concert,133143,The Mavericks,,2019-10-05 20:00:00-05:00
2875,False,38094639,0.004934,Concert,133143,Logan Mize,,
2876,False,39026430,1e-06,Concert,4213994,Rhymer/Educator,,2019-08-16 06:30:00-04:00
2877,False,36085649,0.421008,Concert,4213994,Snoop Dogg,Bone Thugs-n-Harmony,2019-08-17 19:00:00-04:00
2878,False,38673789,0.08273,Concert,88683,Lee Brice,Leaving Austin,2019-08-15 20:00:00-07:00
2879,False,38364984,0.059744000000000005,Concert,88683,Chris Isaak,,2019-09-04 19:30:00-07:00
2880,False,38582164,0.08179199999999999,Concert,88683,Steely Dan,,2019-09-14 20:00:00-07:00
2881,False,38583369,0.015878,Concert,88683,Intocable,,2019-10-26 20:00:00-07:00
2882,False,37958934,0.10990899999999999,Concert,576,Willie Nelson,,2019-08-09 19:30:00-04:00
2883,False,37281104,0.17111600000000002,Concert,576,Rob Zombie,Marilyn Manson,2019-08-13 19:00:00-04:00
2884,False,36878104,0.067656,Concert,576,Chris Stapleton,The Marcus King Band,2019-08-16 19:00:00-04:00
2885,False,37452909,0.042288,Concert,576,Alabama,Restless Heart,2019-08-23 19:00:00-04:00
2886,False,37916379,0.003927,Concert,576,JoJo Siwa,The Belles Official,2019-08-27 17:30:00-04:00
2887,False,37929909,0.115754,Concert,576,The Avett Brothers,,2019-09-06 20:00:00-04:00
2888,False,38251759,0.15529400000000002,Concert,576,Jonas Brothers,Bebe Rexha,2019-09-08 19:30:00-04:00
2889,False,37917184,0.138219,Concert,576,Miranda Lambert,Elle King,2019-09-19 19:00:00-04:00
2890,False,38399614,0.135345,Concert,576,Shinedown,,2019-10-01 18:15:00-04:00
2891,False,38121374,0.12475,Concert,576,Eric Church,,2019-10-04 20:00:00-04:00
2892,False,38121379,0.12475,Concert,576,Eric Church,,2019-10-05 20:00:00-04:00
2893,False,37608989,0.422184,Concert,576,The Black Keys,Modest Mouse,2019-10-08 19:00:00-04:00
2894,False,38406739,0.043005,Concert,576,MercyMe,Crowder,2019-10-13 19:00:00-04:00
2895,False,39013568,0.000411,Concert,576,Amy Grant & Michael W. Smith,,2019-12-05 19:00:00-05:00
2896,False,39041158,0.333328,Concert,576,The Lumineers,Mt. Joy,2020-02-11 19:00:00-05:00
2897,False,39049006,0.333328,Concert,576,The Lumineers,,2020-02-11 23:59:00-05:00
2898,False,38865044,0.000117,Concert,2328,Antonia Bennett,,2019-09-05 20:00:00-07:00
2899,False,38425319,0.069694,Concert,2328,Tycho,,2019-09-07 20:00:00-07:00
2900,False,37685369,0.033076,Concert,2328,Maggie Rogers,"Now, Now",2019-09-12 20:00:00-07:00
2901,False,38365284,0.000212,Concert,2328,Oregon Symphony,,2019-09-13 19:30:00-07:00
2902,False,38365304,0.000212,Concert,2328,Oregon Symphony,,2019-09-14 19:30:00-07:00
2903,False,38365279,0.000212,Concert,2328,Oregon Symphony,,2019-09-15 14:00:00-07:00
2904,False,38321519,0.052608,Concert,2328,The Zombies,Brian Wilson,2019-09-17 20:00:00-07:00
2905,False,38208319,0.045545,Concert,2328,Guster,Oregon Symphony,2019-09-21 19:30:00-07:00
2906,False,38365919,0.09891599999999999,Concert,2328,Wyclef Jean,Oregon Symphony,2019-09-22 19:30:00-07:00
2907,False,37756434,0.040317,Concert,2328,Glen Hansard,,2019-09-25 20:00:00-07:00
2908,False,38449139,0.038407,Concert,2328,Joe Satriani,,
2909,False,38365909,0.000202,Concert,2328,Oregon Symphony,,2019-10-04 19:30:00-07:00
2910,False,38365904,0.000202,Concert,2328,Oregon Symphony,,2019-10-05 19:30:00-07:00
2911,False,38365914,0.000202,Concert,2328,Oregon Symphony,,2019-10-06 14:00:00-07:00
2912,False,37211904,0.124902,Concert,2328,MARINA,Allie X,2019-10-07 20:00:00-07:00
2913,False,38237394,0.019309,Concert,2328,Scott Bradlee's Postmodern Jukebox,,2019-10-09 19:00:00-07:00
2914,False,38365899,0.000202,Concert,2328,Oregon Symphony,,2019-10-17 19:30:00-07:00
2915,False,37729719,0.098889,Concert,2328,Andrew Bird,Meshell Ndegeocello,2019-10-18 20:00:00-07:00
2916,False,38857029,0.064137,Concert,2328,Thom Yorke,,2019-10-22 19:00:00-07:00
2917,False,38652594,0.354252,Concert,2328,Jason Mraz,Raining Jane,2019-11-01 20:00:00-07:00
2918,False,39024400,0.179598,Concert,2328,Alessia Cara,,2019-11-06 19:30:00-08:00
2919,False,38365939,0.016592,Concert,2328,Chick Corea,Oregon Symphony,2019-11-07 19:30:00-08:00
2920,False,37668309,0.029958999999999996,Concert,2328,Seu Jorge,Oregon Symphony,2019-11-11 19:30:00-08:00
2921,False,38334059,0.126362,Concert,2328,Ray LaMontagne,Kacy & Clayton,2019-11-15 20:00:00-08:00
2922,False,38365929,0.0014060000000000001,Concert,2328,The Tenors,Oregon Symphony,2019-12-02 19:30:00-08:00
2923,False,38365954,0.031229000000000003,Concert,2328,Kenny G,,2019-12-03 19:30:00-08:00
2924,False,38365949,0.016146,Concert,2328,Mannheim Steamroller,,2019-12-06 19:30:00-08:00
2925,False,37668259,0.000198,Concert,2328,Oregon Symphony,,2019-12-13 19:30:00-08:00
2926,False,37668254,0.000199,Concert,2328,Oregon Symphony,,2019-12-14 19:30:00-08:00
2927,False,37668264,0.000198,Concert,2328,Oregon Symphony,,2019-12-15 16:00:00-08:00
2928,False,39024557,0.000212,Concert,2328,Oregon Symphony,,2019-12-16 19:30:00-08:00
2929,False,38365984,0.000202,Concert,2328,Oregon Symphony,,2019-12-18 19:30:00-08:00
2930,False,38365969,0.000202,Concert,2328,Oregon Symphony,,2019-12-21 19:30:00-08:00
2931,False,38365979,0.000202,Concert,2328,Oregon Symphony,,2019-12-21 14:00:00-08:00
2932,False,38365974,0.000202,Concert,2328,Oregon Symphony,,2019-12-30 19:30:00-08:00
2933,False,38365944,0.011611,Concert,2328,Itzhak Perlman,Oregon Symphony,2020-01-16 19:30:00-08:00
2934,False,38468179,0.000212,Concert,2328,Oregon Symphony,,2020-01-18 19:30:00-08:00
2935,False,38468189,0.000212,Concert,2328,Oregon Symphony,,2020-01-19 14:00:00-08:00
2936,False,38864819,0.00021,Concert,2328,Oregon Symphony,,2020-01-19 19:30:00-08:00
2937,False,38365964,0.000202,Concert,2328,Oregon Symphony,,2020-02-01 19:30:00-08:00
2938,False,38864834,0.000212,Concert,2328,Patrick Lamb,Oregon Symphony,2020-02-14 19:30:00-08:00
2939,False,38468184,0.000212,Concert,2328,Oregon Symphony,Harry Potter and the Goblet of Fire,2020-02-28 19:30:00-08:00
2940,False,38468259,0.000212,Concert,2328,Oregon Symphony,Harry Potter and the Goblet of Fire,2020-02-29 19:30:00-08:00
2941,False,39024542,0.000212,Concert,2328,Oregon Symphony,Harry Potter and the Goblet of Fire,2020-03-01 14:00:00-08:00
2942,False,39036003,0.000212,Concert,2328,Harry Potter and the Goblet of Fire,Oregon Symphony,2020-03-01 19:30:00-08:00
2943,False,38365959,0.243177,Concert,2328,Nas,Oregon Symphony,2020-03-19 19:30:00-07:00
2944,False,38864829,0.000446,Concert,2328,China Forbes,,2020-05-02 19:30:00-07:00
2945,False,38248774,0.017471,Concert,2328,Chris Botti,,2020-05-04 19:30:00-07:00
2946,False,38229814,0.001363,Concert,75075,Sanctuary,,2019-08-16 19:00:00-07:00
2947,False,39005966,0.000964,Concert,75075,Sa-Roc,,2019-08-17 20:00:00-07:00
2948,False,38212139,0.01069,Concert,75075,Northlane,ERRA,2019-08-18 18:00:00-07:00
2949,False,38953984,0.003715,Concert,75075,Evergrey,Tulip,2019-08-27 19:00:00-07:00
2950,False,38948782,0.002247,Concert,75075,Conflict,,2019-09-03 19:00:00-07:00
2951,False,37880014,0.030793,Concert,75075,Black Flag,,2019-09-04 19:30:00-07:00
2952,False,38761629,0.006145,Concert,75075,Kataklysm,Krisiun,2019-09-11 18:00:00-07:00
2953,False,38742209,0.002514,Concert,75075,Arkona,Wind Rose,2019-09-14 19:00:00-07:00
2954,False,38548984,0.000654,Concert,75075,Disentomb,Visceral Disgorge,2019-09-15 17:30:00-07:00
2955,False,39006080,0.001905,Concert,75075,Will Clarke,Christian Martin,2019-09-20 20:00:00-07:00
2956,False,38689154,0.00471,Concert,75075,Despised Icon,Kublai Khan,2019-09-25 18:30:00-07:00
2957,False,38011854,0.082399,Concert,75075,Puddle of Mudd,,2019-09-27 19:00:00-07:00
2958,False,38259199,0.01241,Concert,75075,Eluveitie,Korpiklaani,
2959,False,37606229,0.008491,Concert,75075,Bars and Melody,,2019-10-06 19:00:00-07:00
2960,False,38742279,0.042625,Concert,75075,Saliva,,2019-10-10 19:00:00-07:00
2961,False,38706779,0.001287,Concert,75075,Goddamn Gallows,Bridge City Sinners,2019-10-11 19:00:00-07:00
2962,False,39022563,0.008749,Concert,75075,Disciple,Relentless Flood,2019-10-17 18:30:00-07:00
2963,False,39022571,0.002258,Concert,75075,The Widdler,Shlump,2019-10-19 20:00:00-07:00
2964,False,39022595,0.005488,Concert,75075,Subhumans,,2019-11-02 18:30:00-07:00
2965,False,39022612,6e-06,Concert,75075,Blacklist Regulars,,2019-11-19 19:00:00-08:00
2966,False,39038574,0.014707,Concert,75075,L.A. Guns,,2019-11-29 19:00:00-08:00
2967,False,39038584,0.0008029999999999999,Concert,75075,Tracii Guns,,2019-11-29 19:00:00-08:00
2968,False,39045210,0.003593,Concert,75075,Enuff Z'Nuff,,
2969,False,39008173,0.009097,Concert,3373529,Cody Johnson,,2019-10-10 19:30:00-05:00
2970,False,39016916,0.029195,Concert,3373529,Trampled by Turtles,Frankie Lee,2019-11-16 20:00:00-06:00
2971,False,39024508,0.005446,Concert,3373529,Home Free,,2019-12-22 19:30:00-06:00
2972,False,39024074,5e-06,Concert,3155464,Courtney From Work,,2019-08-10 20:00:00-04:00
2973,False,39025464,5e-05,Concert,3155464,Church Girls,,2019-10-04 19:00:00-04:00
2974,False,39036355,0.033884,Concert,674796,Craig Morgan,,2019-11-09 19:30:00-05:00
2975,False,36283374,0.000263,Concert,955951,ABBA The Concert,,2019-08-07 20:00:00-04:00
2976,False,38167129,0.0011539999999999999,Concert,955951,New Kingston,,2019-08-11 17:00:00-04:00
2977,False,38865389,4.2e-05,Concert,955951,The Allman Betts Band,,2019-08-14 20:00:00-04:00
2978,False,36648189,0.031612,Concert,955951,Donavon Frankenreiter,,2019-08-15 20:00:00-04:00
2979,False,36787829,0.012098999999999999,Concert,955951,Judy Collins,,2019-08-16 20:00:00-04:00
2980,False,37597499,1e-06,Concert,955951,Queen Flash,,2019-08-25 20:00:00-04:00
2981,False,38312119,0.002558,Concert,955951,Gary Hoey,,2019-08-30 20:00:00-04:00
2982,False,37672484,0.00011200000000000001,Concert,955951,Mystic Bowie's Talking Dreads,,2019-09-01 17:00:00-04:00
2983,False,38778804,0.027575,Concert,955951,The Verve Pipe,,2019-09-12 20:00:00-04:00
2984,False,38777574,0.031912,Concert,955951,Los Lobos,,2019-09-13 20:00:00-04:00
2985,False,37984864,0.0005099999999999999,Concert,955951,Skerryvore,,2019-09-20 20:00:00-04:00
2986,False,38860569,0.004945000000000001,Concert,955951,Jimmie Vaughan,,2019-10-03 20:00:00-04:00
2987,False,38312094,0.001041,Concert,955951,Ronnie Earl and The Broadcasters,,2019-10-05 20:00:00-04:00
2988,False,38318509,0.001045,Concert,955951,Ronnie Earl,,
2989,False,38608374,3.4e-05,Concert,955951,The Pettybreakers,,2019-10-18 20:00:00-04:00
2990,False,38608289,0.0033179999999999998,Concert,955951,Popa Chubby,,2019-10-19 20:00:00-04:00
2991,False,39051183,0.000315,Concert,955951,Dean Ford,The Beautiful Ones,2019-10-25 20:00:00-04:00
2992,False,38778444,0.020519,Concert,955951,Little River Band,,2019-11-08 20:00:00-05:00
2993,False,38921989,2.9999999999999997e-05,Concert,955951,Who's Next,,2019-11-16 20:00:00-05:00
2994,False,37529164,5.9e-05,Concert,955951,Mr Speed,Shot of Poison,2019-11-22 20:00:00-05:00
2995,False,39045650,0.017922,Concert,955951,"Blood, Sweat and Tears",,2019-12-07 21:00:00-05:00
2996,False,39045984,0.017922,Concert,955951,"Blood, Sweat and Tears",,2019-12-07 18:30:00-05:00
2997,False,39002598,0.0,Concert,68388,Take The Weekend,,2019-08-08 18:30:00-05:00
2998,False,38956950,0.000357,Concert,68388,Cold Kingdom,City of the Weak,2019-08-09 18:30:00-05:00
2999,False,39040702,1.7e-05,Concert,68388,I-M-R,The Distroy,2019-08-10 19:30:00-05:00
3000,False,38992451,3e-06,Concert,68388,Prevailing Providence,,2019-08-11 19:00:00-05:00
3001,False,38132684,0.000383,Concert,68388,Stacked Like Pancakes,Spelt Melk Collective,2019-08-17 18:00:00-05:00
3002,False,39005322,0.001847,Concert,68388,Opal,,2019-08-24 19:00:00-05:00
3003,False,39008262,1e-06,Concert,68388,"winning, isn't everything",Zaq Baker,2019-08-30 18:15:00-05:00
3004,False,38368129,0.0,Concert,68388,All Four Inches,,2019-08-31 19:00:00-05:00
3005,False,39037956,3.7e-05,Concert,68388,Wit's End,MAUL,2019-09-01 18:30:00-05:00
3006,False,38999133,0.002656,Concert,68388,Vein,Higher Power,2019-09-13 18:30:00-05:00
3007,False,39021367,0.00010700000000000001,Concert,68388,Drawn To The Sky,Lil Crush,2019-09-14 19:00:00-05:00
3008,False,38850234,0.0019210000000000002,Concert,68388,Oso Oso,The Sidekicks,2019-09-17 18:00:00-05:00
3009,False,38982076,0.002566,Concert,68388,Grayscale,Belmont,2019-09-27 18:00:00-05:00
3010,False,38439089,0.010043,Concert,68388,Defeater,,2019-09-30 18:00:00-05:00
3011,False,39012490,0.013812999999999999,Concert,68388,The Early November,Have Mercy,2019-10-08 19:00:00-05:00
3012,False,38970152,0.002763,Concert,68388,Justin Stone,,2019-10-28 19:00:00-05:00
3013,False,39036413,0.5375,Concert,46152,Mumford & Sons,,2019-08-08 16:00:00-07:00
3014,False,37541959,0.5375,Concert,46152,Mumford & Sons,Portugal. The Man,2019-08-09 19:30:00-07:00
3015,False,39036412,0.5375,Concert,46152,Mumford & Sons,,2019-08-09 03:30:00-07:00
3016,False,36807064,0.114818,Concert,46152,The Avett Brothers,Lake Street Dive,2019-08-10 18:00:00-07:00
3017,False,36961289,0.0,Festival,46152,,,
3018,False,37683714,0.047422000000000006,Festival,46152,Excision,Downlink,
3019,False,36869909,0.193969,Concert,46152,Dave Matthews Band,,2019-08-30 17:00:00-07:00
3020,False,39030888,0.193969,Concert,46152,Dave Matthews Band,,2019-08-30 20:02:00-07:00
3021,False,39036293,0.193969,Concert,46152,Dave Matthews Band,,2019-08-30 03:30:00-07:00
3022,False,39036295,0.193969,Concert,46152,Dave Matthews Band,,2019-08-30 23:59:00-07:00
3023,False,36870444,0.193969,Concert,46152,Dave Matthews Band,Gov't Mule,2019-08-31 17:00:00-07:00
3024,False,36868519,0.193969,Concert,46152,Dave Matthews Band,Gov't Mule,2019-09-01 17:00:00-07:00
3025,False,38432639,0.36280999999999997,Concert,46152,Bon Iver,Sharon Van Etten,2019-09-06 19:00:00-07:00
3026,False,38807959,0.060525,Concert,46152,The Glitch Mob,Seven Lions,2019-10-05 19:00:00-07:00
3027,False,37026064,0.000496,Concert,1404,Mike Massé,,2019-08-09 17:00:00-04:00
3028,False,37126149,0.000496,Concert,1404,Mike Massé,,2019-08-09 20:00:00-04:00
3029,False,39004495,4.2e-05,Concert,1404,Realta,,
3030,False,38254289,0.000356,Concert,1404,Talisk,,2019-08-15 19:30:00-04:00
3031,False,38809714,0.000136,Concert,1404,Seth Bernard,,2019-08-20 20:00:00-04:00
3032,False,38091949,0.001558,Concert,1404,"The Sea, The Sea",Anna Ash,
3033,False,38739294,0.012548,Concert,1404,Bob Mould,Will Johnson,
3034,False,38962380,0.000425,Concert,1404,Port Cities,,2019-09-17 19:30:00-04:00
3035,False,38716394,0.003665,Concert,1404,Reverend Peyton's Big Damn Band,,2019-09-18 20:00:00-04:00
3036,False,38500084,0.000562,Concert,1404,Amy Speace,,
3037,False,38524424,0.002114,Concert,1404,Chris Pureka,The Harmaleighs,2019-09-22 19:00:00-04:00
3038,False,39017075,0.016232,Concert,1404,Justin Townes Earle,Jesse Malin,
3039,False,38874744,0.0011300000000000001,Concert,1404,Becca Mancari,Frances Cone,2019-09-24 19:30:00-04:00
3040,False,38031674,0.00307,Concert,1404,Brent Cobb,The National Reserve,2019-09-26 20:00:00-04:00
3041,False,38126929,0.032524000000000004,Concert,1404,Greg Laswell,,
3042,False,38994348,0.009178,Concert,1404,Griffin House,,2019-10-07 19:00:00-04:00
3043,False,38808504,0.002477,Concert,1404,Old Sea Brigade,,
3044,False,38937534,0.0019140000000000001,Concert,1404,The Black Lillies,,2019-10-11 19:30:00-04:00
3045,False,38685724,0.027623,Concert,1404,The Verve Pipe,,2019-10-12 19:30:00-04:00
3046,False,39015051,0.00041,Concert,1404,Seth Glier,,2019-10-13 19:30:00-04:00
3047,False,39050452,0.001652,Concert,1404,The Bros. Landreth,,
3048,False,38438339,0.001866,Concert,1404,Matt Andersen,,2019-10-16 19:00:00-04:00
3049,False,38249059,0.00618,Concert,1404,Carbon Leaf,,
3050,False,38721254,0.012386,Concert,1404,Arlo Guthrie,Sarah Lee Guthrie,
3051,False,38721269,0.012386,Concert,1404,Arlo Guthrie,Sarah Lee Guthrie,
3052,False,39045603,0.001873,Concert,1404,The Cactus Blossoms,Esther Rose,
3053,False,38590569,0.000405,Concert,1404,Adrian Legg,,
3054,False,39008569,4.6e-05,Concert,1404,Ordinary Elephant,,
3055,False,38994803,0.002602,Concert,1404,David Wax Museum,,
3056,False,38968913,0.004287,Concert,1404,The California Honeydrops,,2019-11-07 20:00:00-05:00
3057,False,38557909,0.011944,Concert,1404,Hiss Golden Messenger,Dee White,2019-11-10 19:30:00-05:00
3058,False,38957830,0.0037159999999999997,Concert,1404,Rising Appalachia,Raye Zaragoza,2019-11-15 20:00:00-05:00
3059,False,38953691,0.000103,Concert,1404,Jeremy Kittel,,2019-11-17 19:00:00-05:00
3060,False,38852979,0.041121,Concert,1404,Kris Allen,,
3061,False,37803394,0.0015400000000000001,Concert,1404,Enter the Haggis,,2019-11-22 19:30:00-05:00
3062,False,38175044,2.2e-05,Concert,1404,Irish Christmas in America,,2019-12-02 20:00:00-05:00
3063,False,38997916,0.004611,Concert,1404,Leif Vollebekk,,
3064,False,38943139,0.013074,Concert,1404,Loudon Wainwright III,,
3065,False,38140859,0.015181,Concert,13541,Corrosion of Conformity,Crowbar,2019-08-11 18:30:00-06:00
3066,False,38613459,5e-05,Concert,13541,Mothersound,,2019-08-14 19:00:00-06:00
3067,False,38938769,0.002402,Concert,13541,Wayne Hancock,,2019-08-15 20:00:00-06:00
3068,False,38018639,0.008549,Concert,13541,Faster Pussycat,Bang Tango,2019-08-17 19:00:00-06:00
3069,False,38970793,0.00010400000000000001,Concert,13541,Tengraphs,,2019-08-22 20:00:00-06:00
3070,False,38795829,7e-05,Concert,13541,Adam Cayton-Holland,,2019-08-23 20:00:00-06:00
3071,False,38849744,4.2e-05,Concert,13541,Ben Roy,,2019-08-23 20:00:00-06:00
3072,False,38285644,6.2e-05,Concert,13541,Camille and Kennerly,,2019-08-24 19:30:00-06:00
3073,False,38529644,0.000291,Concert,13541,Hemlock,,2019-08-30 19:30:00-06:00
3074,False,38124064,0.006005,Concert,13541,The Aggrolites,,2019-09-05 19:00:00-06:00
3075,False,38108829,0.005995,Concert,13541,Fozzy,Jared James Nichols,2019-09-07 19:30:00-06:00
3076,False,39038446,0.017469,Concert,13541,The Black Dahlia Murder,,2019-09-09 19:00:00-06:00
3077,False,38986789,0.000117,Concert,13541,Daniel Rodriguez,,2019-09-11 19:00:00-06:00
3078,False,38667514,6e-06,Concert,13541,Sworn Us Under,,2019-09-14 20:00:00-06:00
3079,False,38976595,0.007083,Concert,13541,Apathy,Celph Titled,2019-09-16 19:00:00-06:00
3080,False,38942314,0.084089,Concert,13541,Bone Thugs-n-Harmony,Bizzy Bone,2019-09-20 21:00:00-06:00
3081,False,38985549,0.014365000000000001,Concert,13541,Grieves,,2019-09-21 20:00:00-06:00
3082,False,38592099,0.00213,Concert,13541,TWRP,Tupperware Remix Party,2019-09-25 20:00:00-06:00
3083,False,38667404,8.6e-05,Concert,13541,Dirty Revival,Tight Thump,2019-09-26 19:00:00-06:00
3084,False,39016364,0.011468,Concert,13541,Stabbing Westward,,2019-09-28 18:30:00-06:00
3085,False,38942304,0.038938,Concert,13541,Pennywise,In The Whale,2019-09-30 19:00:00-06:00
3086,False,39002364,0.017421000000000002,Concert,13541,Cold,,2019-10-05 19:00:00-06:00
3087,False,38954286,0.009059000000000001,Concert,13541,Obituary,Abbath,2019-10-08 18:00:00-06:00
3088,False,39021458,0.001667,Concert,13541,Psyclon Nine,The God Bombs,2019-10-12 19:00:00-06:00
3089,False,39049612,9e-06,Concert,13541,No Home (UK),fairwell,2019-10-15 19:00:00-06:00
3090,False,38988482,0.0042060000000000005,Concert,13541,Random Rab,,2019-10-17 19:00:00-06:00
3091,False,38641284,0.003664,Concert,13541,Goddamn Gallows,Scott H. Biram,2019-10-18 20:00:00-06:00
3092,False,38796449,0.027413999999999997,Concert,13541,Black Stone Cherry,The Lacs,2019-10-26 19:00:00-06:00
3093,False,39031865,0.002845,Concert,13541,TAUK,,2019-11-08 20:00:00-07:00
3094,False,37893349,0.08226499999999999,Concert,13541,Puddle of Mudd,Framing the Red,2019-11-09 19:00:00-07:00
3095,False,39038979,0.008819,Concert,13541,The Dead South,,2019-12-10 19:00:00-07:00
3096,False,38987307,0.003144,Concert,3714344,Cardenales De Nuevo Leon,,2019-09-10 21:00:00-05:00
3097,False,39030142,0.001441,Concert,131438,Alasdair Roberts,Katie Spencer,
3098,False,39029963,0.001652,Concert,131438,The Bros. Landreth,,
3099,False,36118184,0.0,Concert,3603294,AMADU,,2019-10-12 19:00:00-04:00
3100,False,39008349,0.020078,Concert,3603294,Passion,,
3101,False,38569974,0.002449,Concert,3317454,Nicholas Payton,,
